Statistik från Skolverket, https://www.skolverket.se

Grundskola - Resultat nationella prov årskurs 9, provbetyg per kön - Engelska, Matematik och Svenska/svenska som andraspråk
Valt läsår: 2021/22

;;;;;;Andel (%) elever som deltagit;Andel (%) elever som deltagit;Andel (%) elever som deltagit;Antal elever med provbetyg A-F;Antal elever med provbetyg A-F;Antal elever med provbetyg A-F;Andel (%) med provbetyg A-E;Andel (%) med provbetyg A-E;Andel (%) med provbetyg A-E;Genomsnittlig betygspoäng;Genomsnittlig betygspoäng;Genomsnittlig betygspoäng;
Kommun;Kommun-kod;Län;Läns-kod;Typ av huvudman;Ämne;Totalt;Flickor;Pojkar;Totalt;Flickor;Pojkar;Totalt;Flickor;Pojkar;Totalt;Flickor;Pojkar;
Heby;0331;Uppsala län;03;Samtliga;Svenska;85,6;87,0;84,6;95;40;55;87,4;~100;..;10,9;12,9;9,5;
Heby;0331;Uppsala län;03;Samtliga;Matematik;86,8;88,5;85,5;105;46;59;72,4;73,9;71,2;8,6;9,3;8,1;
Heby;0331;Uppsala län;03;Samtliga;Svenska som andraspråk;..;..;..;..;..;..;..;..;.;..;..;..;
Heby;0331;Uppsala län;03;Kommunal;Svenska som andraspråk;..;..;..;..;..;..;..;..;.;..;..;..;
Heby;0331;Uppsala län;03;Kommunal;Engelska;84,3;86,5;82,6;102;45;57;93,1;~100;..;13,8;14,8;13,1;
Heby;0331;Uppsala län;03;Kommunal;Svenska;85,6;87,0;84,6;95;40;55;87,4;~100;..;10,9;12,9;9,5;
Heby;0331;Uppsala län;03;Kommunal;Matematik;86,8;88,5;85,5;105;46;59;72,4;73,9;71,2;8,6;9,3;8,1;
Hedemora;2083;Dalarnas län;20;Samtliga;Engelska;83,9;86,5;80,5;156;90;66;93,6;..;~100;14,2;14,4;14,0;
Hedemora;2083;Dalarnas län;20;Samtliga;Svenska som andraspråk;95,8;100,0;92,3;23;11;12;69,6;..;..;7,7;8,4;7,1;
Hedemora;2083;Dalarnas län;20;Samtliga;Svenska;81,5;78,5;85,5;132;73;59;95,5;~100;~100;12,7;13,6;11,7;
Hedemora;2083;Dalarnas län;20;Samtliga;Matematik;82,8;83,7;81,7;154;87;67;65,6;66,7;64,2;8,1;8,3;7,8;
Hedemora;2083;Dalarnas län;20;Kommunal;Matematik;83,0;82,5;83,6;112;66;46;61,6;63,6;58,7;7,6;8,0;7,1;
Hedemora;2083;Dalarnas län;20;Kommunal;Svenska som andraspråk;95,8;100,0;92,3;23;11;12;69,6;..;..;7,7;8,4;7,1;
Hedemora;2083;Dalarnas län;20;Kommunal;Engelska;80,0;85,0;72,7;108;68;40;91,7;..;~100;13,8;13,8;13,8;
Hedemora;2083;Dalarnas län;20;Kommunal;Svenska;79,3;75,4;85,7;88;52;36;~100;~100;~100;12,9;13,7;11,7;
Hedemora;2083;Dalarnas län;20;Enskild;Matematik;82,4;87,5;77,8;42;21;21;76,2;76,2;76,2;9,3;9,2;9,5;
Hedemora;2083;Dalarnas län;20;Enskild;Engelska;94,1;91,7;96,3;48;22;26;~100;100,0;~100;15,3;16,3;14,4;
Hedemora;2083;Dalarnas län;20;Enskild;Svenska;86,3;87,5;85,2;44;21;23;~100;100,0;~100;12,4;13,2;11,7;
Helsingborg;1283;Skåne län;12;Samtliga;Svenska;89,5;88,4;90,6;1 241;592;649;94,1;96,5;92,0;13,2;14,3;12,2;
Helsingborg;1283;Skåne län;12;Samtliga;Matematik;89,4;88,0;90,6;1 597;754;843;84,3;83,4;85,2;11,0;11,1;11,0;
Helsingborg;1283;Skåne län;12;Samtliga;Engelska;90,5;88,9;92,0;1 618;762;856;96,6;96,6;96,6;15,4;15,6;15,2;
Helsingborg;1283;Skåne län;12;Samtliga;Svenska som andraspråk;81,8;83,4;80,4;328;156;172;75,9;80,8;71,5;8,9;9,9;8,1;
Helsingborg;1283;Skåne län;12;Kommunal;Svenska som andraspråk;80,3;82,2;78,8;241;111;130;75,9;82,0;70,8;8,9;10,0;7,9;
Helsingborg;1283;Skåne län;12;Kommunal;Svenska;89,8;87,7;91,7;825;384;441;93,9;96,9;91,4;13,1;14,3;12,1;
Helsingborg;1283;Skåne län;12;Kommunal;Engelska;90,1;88,8;91,2;1 098;509;589;96,4;96,9;95,9;15,3;15,6;15,0;
Helsingborg;1283;Skåne län;12;Kommunal;Matematik;89,1;87,3;90,7;1 086;500;586;82,7;81,8;83,4;10,8;10,9;10,7;
Helsingborg;1283;Skåne län;12;Enskild;Svenska;89,1;89,7;88,5;416;208;208;94,5;95,7;93,3;13,3;14,3;12,4;
Helsingborg;1283;Skåne län;12;Enskild;Matematik;90,0;89,4;90,5;511;254;257;87,9;86,6;89,1;11,5;11,5;11,6;
Helsingborg;1283;Skåne län;12;Enskild;Engelska;91,5;89,1;94,0;520;253;267;97,1;96,0;98,1;15,6;15,7;15,6;
Helsingborg;1283;Skåne län;12;Enskild;Svenska som andraspråk;86,1;86,5;85,7;87;45;42;75,9;77,8;73,8;9,1;9,4;8,8;
Herrljunga;1466;Västra Götalands län;14;Samtliga;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Herrljunga;1466;Västra Götalands län;14;Samtliga;Svenska;83,7;85,2;81,6;77;46;31;74,0;84,8;58,1;9,9;11,7;7,1;
Herrljunga;1466;Västra Götalands län;14;Samtliga;Matematik;78,8;79,7;77,5;78;47;31;79,5;83,0;74,2;10,3;10,9;9,3;
Herrljunga;1466;Västra Götalands län;14;Samtliga;Engelska;74,7;79,7;67,5;74;47;27;93,2;~100;~100;14,6;15,2;13,5;
Herrljunga;1466;Västra Götalands län;14;Kommunal;Matematik;78,8;79,7;77,5;78;47;31;79,5;83,0;74,2;10,3;10,9;9,3;
Herrljunga;1466;Västra Götalands län;14;Kommunal;Svenska;83,7;85,2;81,6;77;46;31;74,0;84,8;58,1;9,9;11,7;7,1;
Herrljunga;1466;Västra Götalands län;14;Kommunal;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Herrljunga;1466;Västra Götalands län;14;Kommunal;Engelska;74,7;79,7;67,5;74;47;27;93,2;~100;~100;14,6;15,2;13,5;
Hjo;1497;Västra Götalands län;14;Samtliga;Svenska;88,1;93,9;84,3;74;31;43;90,5;~100;..;11,9;13,3;10,9;
Hjo;1497;Västra Götalands län;14;Samtliga;Matematik;86,5;88,9;84,9;77;32;45;89,6;~100;..;11,7;11,8;11,7;
Hjo;1497;Västra Götalands län;14;Samtliga;Engelska;82,0;86,1;79,2;73;31;42;100,0;100,0;100,0;15,5;15,5;15,5;
Hjo;1497;Västra Götalands län;14;Samtliga;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Hjo;1497;Västra Götalands län;14;Kommunal;Svenska;88,1;93,9;84,3;74;31;43;90,5;~100;..;11,9;13,3;10,9;
Hjo;1497;Västra Götalands län;14;Kommunal;Matematik;86,5;88,9;84,9;77;32;45;89,6;~100;..;11,7;11,8;11,7;
Hjo;1497;Västra Götalands län;14;Kommunal;Engelska;82,0;86,1;79,2;73;31;42;100,0;100,0;100,0;15,5;15,5;15,5;
Hjo;1497;Västra Götalands län;14;Kommunal;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Hofors;2104;Gävleborgs län;21;Samtliga;Svenska;89,7;89,7;89,6;78;35;43;92,3;100,0;86,0;12,5;14,9;10,6;
Hofors;2104;Gävleborgs län;21;Samtliga;Matematik;91,7;90,0;93,1;99;45;54;81,8;75,6;87,0;9,5;9,4;9,6;
Hofors;2104;Gävleborgs län;21;Samtliga;Engelska;89,8;90,0;89,7;97;45;52;~100;~100;100,0;15,8;15,9;15,8;
Hofors;2104;Gävleborgs län;21;Samtliga;Svenska som andraspråk;93,3;..;..;14;..;..;~100;..;..;9,1;..;..;
Hofors;2104;Gävleborgs län;21;Kommunal;Svenska;89,7;89,7;89,6;78;35;43;92,3;100,0;86,0;12,5;14,9;10,6;
Hofors;2104;Gävleborgs län;21;Kommunal;Matematik;91,7;90,0;93,1;99;45;54;81,8;75,6;87,0;9,5;9,4;9,6;
Hofors;2104;Gävleborgs län;21;Kommunal;Engelska;89,8;90,0;89,7;97;45;52;~100;~100;100,0;15,8;15,9;15,8;
Hofors;2104;Gävleborgs län;21;Kommunal;Svenska som andraspråk;93,3;..;..;14;..;..;~100;..;..;9,1;..;..;
Huddinge;0126;Stockholms län;01;Samtliga;Engelska;88,2;87,4;88,8;1 295;599;696;97,9;97,2;98,6;16,3;16,1;16,5;
Huddinge;0126;Stockholms län;01;Samtliga;Svenska som andraspråk;78,5;72,3;83,8;161;68;93;73,9;76,5;72,0;8,9;9,4;8,4;
Huddinge;0126;Stockholms län;01;Samtliga;Svenska;90,3;89,7;90,8;1 141;530;611;95,1;96,2;94,1;13,5;14,4;12,8;
Huddinge;0126;Stockholms län;01;Samtliga;Matematik;85,0;81,8;87,8;1 248;560;688;86,5;85,5;87,2;11,8;11,5;12,0;
Huddinge;0126;Stockholms län;01;Kommunal;Svenska som andraspråk;80,0;75,3;83,8;144;61;83;72,2;77,0;68,7;8,8;9,5;8,2;
Huddinge;0126;Stockholms län;01;Kommunal;Svenska;88,6;87,6;89,5;786;360;426;95,3;96,4;94,4;13,4;14,3;12,7;
Huddinge;0126;Stockholms län;01;Kommunal;Matematik;83,4;80,9;85,6;890;398;492;83,6;83,2;83,9;11,3;11,2;11,4;
Huddinge;0126;Stockholms län;01;Kommunal;Engelska;86,3;86,0;86,6;921;423;498;97,2;96,2;98,0;15,8;15,5;16,0;
Huddinge;0126;Stockholms län;01;Enskild;Engelska;93,0;91,2;94,7;374;176;198;~100;~100;100,0;17,6;17,5;17,7;
Huddinge;0126;Stockholms län;01;Enskild;Matematik;89,1;83,9;93,8;358;162;196;93,6;91,4;95,4;12,9;12,1;13,5;
Huddinge;0126;Stockholms län;01;Enskild;Svenska;94,2;94,4;93,9;355;170;185;94,6;95,9;93,5;13,8;14,5;13,1;
Huddinge;0126;Stockholms län;01;Enskild;Svenska som andraspråk;68,0;..;83,3;17;..;..;~100;..;100,0;9,4;..;10,3;
Hudiksvall;2184;Gävleborgs län;21;Samtliga;Engelska;85,4;82,1;88,3;416;183;233;95,7;96,2;95,3;14,7;15,0;14,4;
Hudiksvall;2184;Gävleborgs län;21;Samtliga;Svenska som andraspråk;89,5;..;84,6;17;..;..;~100;..;~100;10,7;..;10,0;
Hudiksvall;2184;Gävleborgs län;21;Samtliga;Svenska;89,3;89,4;89,2;418;194;224;92,8;97,4;88,8;12,2;13,5;11,0;
Hudiksvall;2184;Gävleborgs län;21;Samtliga;Matematik;87,5;85,2;89,4;426;190;236;80,0;82,1;78,4;9,7;9,9;9,6;
Hudiksvall;2184;Gävleborgs län;21;Kommunal;Svenska som andraspråk;89,5;..;84,6;17;..;..;~100;..;~100;10,7;..;10,0;
Hudiksvall;2184;Gävleborgs län;21;Kommunal;Svenska;89,6;89,7;89,6;372;174;198;92,5;97,1;88,4;12,0;13,5;10,7;
Hudiksvall;2184;Gävleborgs län;21;Kommunal;Engelska;85,9;84,0;87,6;373;168;205;95,4;95,8;95,1;14,4;14,8;14,0;
Hudiksvall;2184;Gävleborgs län;21;Kommunal;Matematik;88,9;88,0;89,7;386;176;210;79,5;81,8;77,6;9,7;9,9;9,5;
Hudiksvall;2184;Gävleborgs län;21;Enskild;Svenska;86,8;87,0;86,7;46;20;26;~100;100,0;~100;13,6;14,0;13,4;
Hudiksvall;2184;Gävleborgs län;21;Enskild;Matematik;75,5;60,9;86,7;40;14;26;85,0;~100;~100;10,3;9,6;10,6;
Hudiksvall;2184;Gävleborgs län;21;Enskild;Engelska;81,1;65,2;93,3;43;15;28;~100;100,0;~100;17,0;17,3;16,8;
Hultsfred;0860;Kalmar län;08;Samtliga;Svenska;88,9;90,0;87,5;80;45;35;93,8;~100;~100;12,1;12,4;11,6;
Hultsfred;0860;Kalmar län;08;Samtliga;Matematik;85,2;82,5;87,7;109;52;57;69,7;73,1;66,7;7,9;8,3;7,5;
Hultsfred;0860;Kalmar län;08;Samtliga;Engelska;85,9;84,1;87,7;110;53;57;92,7;~100;..;13,8;13,8;13,8;
Hultsfred;0860;Kalmar län;08;Samtliga;Svenska som andraspråk;78,9;76,9;80,0;30;10;20;46,7;..;..;5,3;5,5;5,1;
Hultsfred;0860;Kalmar län;08;Kommunal;Svenska;87,7;85,3;90,3;57;29;28;~100;~100;~100;12,5;13,4;11,6;
Hultsfred;0860;Kalmar län;08;Kommunal;Engelska;83,3;80,0;86,3;80;36;44;93,8;~100;~100;13,8;13,5;14,1;
Hultsfred;0860;Kalmar län;08;Kommunal;Matematik;82,3;77,8;86,3;79;35;44;68,4;71,4;65,9;7,6;7,7;7,6;
Hultsfred;0860;Kalmar län;08;Kommunal;Svenska som andraspråk;74,2;..;75,0;23;..;..;47,8;..;..;5,3;..;6,2;
Hultsfred;0860;Kalmar län;08;Enskild;Svenska;92,0;100,0;..;23;..;..;~100;~100;..;11,0;10,6;..;
Hultsfred;0860;Kalmar län;08;Enskild;Matematik;93,8;94,4;92,9;30;17;13;73,3;~100;..;8,6;9,4;7,5;
Hultsfred;0860;Kalmar län;08;Enskild;Engelska;93,8;94,4;92,9;30;17;13;~100;~100;~100;13,6;14,4;12,5;
Hultsfred;0860;Kalmar län;08;Enskild;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Hylte;1315;Hallands län;13;Samtliga;Svenska;80,7;75,3;87,9;109;58;51;91,7;~100;..;11,3;12,2;10,2;
Hylte;1315;Hallands län;13;Samtliga;Matematik;87,1;83,1;91,9;142;74;68;86,6;83,8;89,7;10,7;10,7;10,8;
Hylte;1315;Hallands län;13;Samtliga;Svenska som andraspråk;57,1;..;..;16;..;..;..;..;..;6,3;..;..;
Hylte;1315;Hallands län;13;Samtliga;Engelska;81,6;77,5;86,5;133;69;64;91,0;~100;..;14,0;15,3;12,7;
Hylte;1315;Hallands län;13;Kommunal;Svenska;78,9;73,6;86,3;97;53;44;90,7;~100;..;11,0;12,2;9,6;
Hylte;1315;Hallands län;13;Kommunal;Svenska som andraspråk;57,1;..;..;16;..;..;..;..;..;6,3;..;..;
Hylte;1315;Hallands län;13;Kommunal;Engelska;80,1;76,2;85,1;121;64;57;90,1;~100;..;13,7;15,1;12,1;
Hylte;1315;Hallands län;13;Kommunal;Matematik;86,1;82,1;91,0;130;69;61;86,2;84,1;88,5;10,6;10,8;10,4;
Hylte;1315;Hallands län;13;Enskild;Svenska;100,0;..;..;12;..;..;100,0;..;..;13,8;..;..;
Hylte;1315;Hallands län;13;Enskild;Engelska;100,0;..;..;12;..;..;100,0;..;..;17,7;..;..;
Hylte;1315;Hallands län;13;Enskild;Matematik;100,0;..;..;12;..;..;~100;..;..;12,3;..;..;
Hällefors;1863;Örebro län;18;Samtliga;Svenska som andraspråk;64,7;..;..;11;..;..;..;..;..;7,7;..;..;
Hällefors;1863;Örebro län;18;Samtliga;Svenska;100,0;100,0;100,0;45;25;20;~100;100,0;~100;11,6;12,8;10,0;
Hällefors;1863;Örebro län;18;Samtliga;Matematik;90,3;87,1;93,5;56;27;29;73,2;74,1;72,4;8,4;8,4;8,4;
Hällefors;1863;Örebro län;18;Samtliga;Engelska;88,7;90,3;87,1;55;28;27;~100;100,0;~100;14,5;15,6;13,4;
Hällefors;1863;Örebro län;18;Kommunal;Svenska;100,0;100,0;100,0;45;25;20;~100;100,0;~100;11,6;12,8;10,0;
Hällefors;1863;Örebro län;18;Kommunal;Svenska som andraspråk;64,7;..;..;11;..;..;..;..;..;7,7;..;..;
Hällefors;1863;Örebro län;18;Kommunal;Matematik;90,3;87,1;93,5;56;27;29;73,2;74,1;72,4;8,4;8,4;8,4;
Hällefors;1863;Örebro län;18;Kommunal;Engelska;88,7;90,3;87,1;55;28;27;~100;100,0;~100;14,5;15,6;13,4;
Härjedalen;2361;Jämtlands län;23;Samtliga;Svenska som andraspråk;..;.;..;..;.;..;..;.;..;..;.;..;
Härjedalen;2361;Jämtlands län;23;Samtliga;Svenska;92,0;93,2;90,9;81;41;40;100,0;100,0;100,0;14,2;15,3;13,0;
Härjedalen;2361;Jämtlands län;23;Samtliga;Engelska;87,6;90,9;84,4;78;40;38;~100;100,0;~100;15,0;15,3;14,7;
Härjedalen;2361;Jämtlands län;23;Samtliga;Matematik;80,9;77,3;84,4;72;34;38;80,6;~100;..;10,0;12,3;7,9;
Härjedalen;2361;Jämtlands län;23;Kommunal;Engelska;87,6;90,9;84,4;78;40;38;~100;100,0;~100;15,0;15,3;14,7;
Härjedalen;2361;Jämtlands län;23;Kommunal;Svenska som andraspråk;..;.;..;..;.;..;..;.;..;..;.;..;
Härjedalen;2361;Jämtlands län;23;Kommunal;Svenska;92,0;93,2;90,9;81;41;40;100,0;100,0;100,0;14,2;15,3;13,0;
Härjedalen;2361;Jämtlands län;23;Kommunal;Matematik;80,9;77,3;84,4;72;34;38;80,6;~100;..;10,0;12,3;7,9;
Härnösand;2280;Västernorrlands län;22;Samtliga;Matematik;81,7;78,6;84,5;228;103;125;69,3;68,9;69,6;8,9;9,1;8,7;
Härnösand;2280;Västernorrlands län;22;Samtliga;Engelska;86,4;88,5;84,5;241;116;125;95,0;..;~100;14,7;14,1;15,1;
Härnösand;2280;Västernorrlands län;22;Samtliga;Svenska som andraspråk;88,6;90,9;87,5;31;10;21;54,8;..;..;6,5;9,0;5,2;
Härnösand;2280;Västernorrlands län;22;Samtliga;Svenska;88,9;91,7;86,3;217;110;107;95,9;~100;..;12,8;13,4;12,1;
Härnösand;2280;Västernorrlands län;22;Kommunal;Svenska;89,1;92,4;86,1;196;97;99;95,4;~100;..;12,7;13,3;12,1;
Härnösand;2280;Västernorrlands län;22;Kommunal;Matematik;81,4;78,9;83,5;206;90;116;68,4;66,7;69,8;8,7;8,8;8,6;
Härnösand;2280;Västernorrlands län;22;Kommunal;Engelska;85,8;88,6;83,5;217;101;116;94,9;..;~100;14,5;14,0;14,9;
Härnösand;2280;Västernorrlands län;22;Kommunal;Svenska som andraspråk;87,9;..;87,5;29;..;..;51,7;..;47,6;6,0;..;5,2;
Härnösand;2280;Västernorrlands län;22;Enskild;Svenska som andraspråk;..;..;.;..;..;.;..;..;.;..;..;.;
Härnösand;2280;Västernorrlands län;22;Enskild;Matematik;84,6;76,5;..;22;..;..;77,3;~100;..;10,2;10,8;..;
Härnösand;2280;Västernorrlands län;22;Enskild;Engelska;92,3;88,2;..;24;..;..;~100;~100;..;16,3;14,8;..;
Härnösand;2280;Västernorrlands län;22;Enskild;Svenska;87,5;86,7;..;21;..;..;100,0;100,0;..;13,8;14,2;..;
Härryda;1401;Västra Götalands län;14;Samtliga;Svenska som andraspråk;75,9;..;72,7;22;..;..;68,2;..;..;8,0;..;7,0;
Härryda;1401;Västra Götalands län;14;Samtliga;Svenska;92,1;91,3;92,9;503;240;263;96,2;~100;..;13,9;15,2;12,6;
Härryda;1401;Västra Götalands län;14;Samtliga;Matematik;89,6;86,3;92,5;515;233;282;88,5;90,1;87,2;12,6;12,8;12,5;
Härryda;1401;Västra Götalands län;14;Samtliga;Engelska;91,8;91,9;91,8;528;248;280;99,1;~100;~100;16,4;16,6;16,2;
Härryda;1401;Västra Götalands län;14;Kommunal;Svenska som andraspråk;75,9;..;72,7;22;..;..;68,2;..;..;8,0;..;7,0;
Härryda;1401;Västra Götalands län;14;Kommunal;Matematik;92,2;90,0;94,0;460;208;252;87,8;89,9;86,1;12,5;12,6;12,3;
Härryda;1401;Västra Götalands län;14;Kommunal;Svenska;92,1;92,0;92,3;433;206;227;95,8;~100;..;13,7;15,1;12,5;
Härryda;1401;Västra Götalands län;14;Kommunal;Engelska;92,0;93,1;91,0;459;215;244;~100;~100;~100;16,4;16,6;16,2;
Härryda;1401;Västra Götalands län;14;Enskild;Svenska;92,1;87,2;97,3;70;34;36;~100;~100;100,0;14,9;16,3;13,6;
Härryda;1401;Västra Götalands län;14;Enskild;Engelska;90,8;84,6;97,3;69;33;36;~100;100,0;~100;16,6;16,9;16,4;
Härryda;1401;Västra Götalands län;14;Enskild;Matematik;72,4;64,1;81,1;55;25;30;~100;~100;~100;14,0;14,1;13,9;
Hässleholm;1293;Skåne län;12;Samtliga;Svenska som andraspråk;95,3;92,5;98,1;97;48;49;67,0;75,0;59,2;7,9;9,2;6,7;
Hässleholm;1293;Skåne län;12;Samtliga;Svenska;90,8;91,6;89,8;500;262;238;92,6;96,6;88,2;12,7;13,9;11,4;
Hässleholm;1293;Skåne län;12;Samtliga;Matematik;84,8;86,0;83,4;562;295;267;82,0;82,7;81,3;10,4;10,4;10,4;
Hässleholm;1293;Skåne län;12;Samtliga;Engelska;90,1;91,0;89,1;598;313;285;95,0;96,5;93,3;15,1;15,4;14,9;
Hässleholm;1293;Skåne län;12;Kommunal;Svenska;90,5;91,1;90,0;411;214;197;92,0;95,8;87,8;12,4;13,6;11,1;
Hässleholm;1293;Skåne län;12;Kommunal;Svenska som andraspråk;95,2;92,1;97,8;76;34;42;57,9;64,7;52,4;6,5;7,5;5,7;
Hässleholm;1293;Skåne län;12;Kommunal;Matematik;83,5;84,5;82,4;454;234;220;80,4;80,3;80,5;10,0;9,9;10,1;
Hässleholm;1293;Skåne län;12;Kommunal;Engelska;89,0;89,9;88,0;485;250;235;93,8;95,6;91,9;14,7;15,0;14,3;
Hässleholm;1293;Skåne län;12;Enskild;Engelska;95,0;95,5;94,3;113;63;50;100,0;100,0;100,0;17,1;17,0;17,3;
Hässleholm;1293;Skåne län;12;Enskild;Matematik;90,8;92,4;88,7;108;61;47;88,9;91,8;85,1;11,9;12,1;11,7;
Hässleholm;1293;Skåne län;12;Enskild;Svenska;91,8;94,1;89,1;89;48;41;~100;100,0;~100;14,3;15,5;12,9;
Hässleholm;1293;Skåne län;12;Enskild;Svenska som andraspråk;95,5;93,3;..;21;..;..;100,0;100,0;..;13,1;13,4;..;
Håbo;0305;Uppsala län;03;Samtliga;Svenska som andraspråk;85,7;..;..;12;..;..;..;..;..;8,3;..;..;
Håbo;0305;Uppsala län;03;Samtliga;Svenska;94,0;90,6;97,1;300;135;165;88,3;92,6;84,8;11,7;12,8;10,8;
Håbo;0305;Uppsala län;03;Samtliga;Matematik;89,8;83,8;95,0;299;129;170;82,6;78,3;85,9;10,6;10,2;10,9;
Håbo;0305;Uppsala län;03;Samtliga;Engelska;92,5;89,6;95,0;308;138;170;~100;~100;100,0;16,2;15,6;16,6;
Håbo;0305;Uppsala län;03;Kommunal;Engelska;91,3;88,1;94,0;261;119;142;~100;~100;100,0;16,3;15,9;16,6;
Håbo;0305;Uppsala län;03;Kommunal;Svenska;93,8;90,0;97,2;255;117;138;87,5;91,5;84,1;11,5;12,6;10,5;
Håbo;0305;Uppsala län;03;Kommunal;Matematik;89,2;83,0;94,7;255;112;143;80,4;76,8;83,2;10,3;10,1;10,5;
Håbo;0305;Uppsala län;03;Kommunal;Svenska som andraspråk;85,7;..;..;12;..;..;..;..;..;8,3;..;..;
Håbo;0305;Uppsala län;03;Enskild;Svenska;95,7;94,7;96,4;45;18;27;~100;100,0;~100;12,9;13,8;12,4;
Håbo;0305;Uppsala län;03;Enskild;Engelska;100,0;100,0;100,0;47;19;28;~100;~100;100,0;15,5;13,6;16,8;
Håbo;0305;Uppsala län;03;Enskild;Matematik;93,6;89,5;96,4;44;17;27;~100;~100;100,0;12,1;10,6;13,1;
Höganäs;1284;Skåne län;12;Samtliga;Svenska;91,7;91,0;92,5;298;151;147;94,3;~100;..;13,1;14,4;11,7;
Höganäs;1284;Skåne län;12;Samtliga;Svenska som andraspråk;65,5;..;66,7;19;..;..;~100;..;..;9,7;..;8,8;
Höganäs;1284;Skåne län;12;Samtliga;Engelska;91,2;89,8;92,7;323;159;164;97,5;~100;..;15,8;15,8;15,8;
Höganäs;1284;Skåne län;12;Samtliga;Matematik;92,4;92,7;92,1;327;164;163;83,8;87,2;80,4;10,6;11,2;10,1;
Höganäs;1284;Skåne län;12;Kommunal;Svenska som andraspråk;64,3;..;64,7;18;..;..;~100;..;..;9,7;..;8,6;
Höganäs;1284;Skåne län;12;Kommunal;Svenska;91,2;91,0;91,4;270;142;128;93,7;~100;..;13,0;14,4;11,5;
Höganäs;1284;Skåne län;12;Kommunal;Engelska;90,7;89,8;91,7;294;150;144;97,6;~100;~100;15,8;15,8;15,8;
Höganäs;1284;Skåne län;12;Kommunal;Matematik;92,0;92,8;91,1;298;155;143;83,2;86,5;79,7;10,6;11,1;9,9;
Höganäs;1284;Skåne län;12;Enskild;Svenska;96,6;..;100,0;28;..;..;100,0;..;100,0;13,8;..;13,3;
Höganäs;1284;Skåne län;12;Enskild;Engelska;96,7;..;100,0;29;..;..;~100;..;~100;16,3;..;16,0;
Höganäs;1284;Skåne län;12;Enskild;Matematik;96,7;..;100,0;29;..;..;~100;..;~100;11,6;..;11,6;
Höganäs;1284;Skåne län;12;Enskild;Svenska som andraspråk;..;.;..;..;.;..;..;.;..;..;.;..;
Högsby;0821;Kalmar län;08;Samtliga;Engelska;100,0;100,0;100,0;68;35;33;82,4;82,9;81,8;11,8;11,3;12,4;
Högsby;0821;Kalmar län;08;Samtliga;Svenska som andraspråk;80,6;76,9;83,3;25;10;15;72,0;..;~100;9,4;7,8;10,5;
Högsby;0821;Kalmar län;08;Samtliga;Svenska;94,6;95,5;93,3;35;21;14;100,0;100,0;100,0;14,3;14,2;14,5;
Högsby;0821;Kalmar län;08;Samtliga;Matematik;91,2;91,4;90,9;62;32;30;67,7;62,5;73,3;7,7;7,1;8,3;
Högsby;0821;Kalmar län;08;Kommunal;Svenska;94,6;95,5;93,3;35;21;14;100,0;100,0;100,0;14,3;14,2;14,5;
Högsby;0821;Kalmar län;08;Kommunal;Matematik;91,2;91,4;90,9;62;32;30;67,7;62,5;73,3;7,7;7,1;8,3;
Högsby;0821;Kalmar län;08;Kommunal;Svenska som andraspråk;80,6;76,9;83,3;25;10;15;72,0;..;~100;9,4;7,8;10,5;
Högsby;0821;Kalmar län;08;Kommunal;Engelska;100,0;100,0;100,0;68;35;33;82,4;82,9;81,8;11,8;11,3;12,4;
Hörby;1266;Skåne län;12;Samtliga;Engelska;91,5;85,6;97,7;162;77;85;~100;~100;~100;15,6;15,7;15,4;
Hörby;1266;Skåne län;12;Samtliga;Matematik;92,7;88,9;96,6;164;80;84;83,5;80,0;86,9;10,3;9,8;10,7;
Hörby;1266;Skåne län;12;Samtliga;Svenska;92,0;88,0;96,2;149;73;76;96,6;~100;~100;12,3;13,1;11,5;
Hörby;1266;Skåne län;12;Samtliga;Svenska som andraspråk;100,0;..;..;15;..;..;~100;..;..;9,0;..;..;
Hörby;1266;Skåne län;12;Kommunal;Svenska;91,0;85,9;95,7;121;55;66;~100;100,0;~100;12,3;13,2;11,6;
Hörby;1266;Skåne län;12;Kommunal;Matematik;92,5;88,7;96,1;136;63;73;83,8;79,4;87,7;10,3;9,7;10,8;
Hörby;1266;Skåne län;12;Kommunal;Engelska;91,2;84,5;97,4;134;60;74;~100;100,0;~100;15,8;16,3;15,4;
Hörby;1266;Skåne län;12;Kommunal;Svenska som andraspråk;100,0;..;..;14;..;..;~100;..;..;9,6;..;..;
Hörby;1266;Skåne län;12;Enskild;Matematik;93,3;89,5;100,0;28;17;11;82,1;~100;..;10,2;10,0;10,5;
Hörby;1266;Skåne län;12;Enskild;Svenska som andraspråk;..;.;..;..;.;..;.;.;.;..;.;..;
Hörby;1266;Skåne län;12;Enskild;Engelska;93,3;89,5;100,0;28;17;11;~100;~100;100,0;14,6;14,0;15,7;
Hörby;1266;Skåne län;12;Enskild;Svenska;96,6;94,7;100,0;28;18;10;~100;~100;..;12,2;12,8;11,3;
