Statistik från Skolverket, https://www.skolverket.se

Grundskola - Antal elever per årskurs
Valt läsår: 2021/22

Kommun;Kommun-kod;Län;Läns-kod;Typ av huvudman;Andel (%) flickor, årskurs 1-9;Andel (%) elever med utländsk bakgrund, åk 1-9;Andel (%) elever med föräldrar med eftergymnasial utb., åk 1-9;Elever, årskurs 1;Elever, årskurs 2;Elever, årskurs 3;Elever, årskurs 4;Elever, årskurs 5;Elever, årskurs 6;Elever, årskurs 7;Elever, årskurs 8;Elever, årskurs 9;Elever, årskurs 1-9;
Örkelljunga;1257;Skåne län;12;Enskild;43;8;65;8;9;4;13;8;16;24;24;14;120;
Örnsköldsvik;2284;Västernorrlands län;22;Samtliga;48;13;63;682;661;668;631;700;640;688;649;662;5 981;
Örnsköldsvik;2284;Västernorrlands län;22;Kommunal;48;13;63;653;636;639;610;679;609;673;631;643;5 773;
Örnsköldsvik;2284;Västernorrlands län;22;Enskild;43;7;59;29;25;29;21;21;31;15;18;19;208;
Östersund;2380;Jämtlands län;23;Samtliga;49;14;67;758;718;699;769;776;740;786;773;749;6 768;
Östersund;2380;Jämtlands län;23;Kommunal;48;14;63;594;564;553;608;615;549;583;577;606;5 249;
Östersund;2380;Jämtlands län;23;Enskild;51;13;78;164;154;146;161;161;191;203;196;143;1 519;
Österåker;0117;Stockholms län;01;Samtliga;48;18;64;648;561;591;589;582;479;483;509;531;4 973;
Österåker;0117;Stockholms län;01;Kommunal;49;19;62;517;429;465;455;458;356;324;345;361;3 710;
Österåker;0117;Stockholms län;01;Enskild;46;14;72;131;132;126;134;124;123;159;164;170;1 263;
Östhammar;0382;Uppsala län;03;Samtliga;49;10;47;233;241;263;230;254;202;214;231;237;2 105;
Östhammar;0382;Uppsala län;03;Kommunal;49;10;47;233;241;263;230;254;202;214;231;237;2 105;
Östra Göinge;1256;Skåne län;12;Samtliga;47;36;40;199;180;194;210;190;199;193;191;170;1 726;
Östra Göinge;1256;Skåne län;12;Kommunal;48;37;40;182;169;180;196;180;182;178;181;160;1 608;
Östra Göinge;1256;Skåne län;12;Enskild;39;22;37;17;11;14;14;10;17;15;10;10;118;
Överkalix;2513;Norrbottens län;25;Samtliga;45;21;43;14;32;24;27;27;31;27;19;23;224;
Överkalix;2513;Norrbottens län;25;Kommunal;45;25;44;9;25;18;21;20;23;24;14;16;170;
Överkalix;2513;Norrbottens län;25;Enskild;44;11;41;5;7;6;6;7;8;3;5;7;54;
Övertorneå;2518;Norrbottens län;25;Samtliga;50;23;43;45;28;31;35;49;34;41;36;49;348;
Övertorneå;2518;Norrbottens län;25;Kommunal;50;23;41;38;19;29;28;43;30;35;26;38;286;
Övertorneå;2518;Norrbottens län;25;Enskild;52;19;53;7;9;2;7;6;4;6;10;11;62;

Rapportbeskrivning och definitioner etc.  
  
Rapporten visar antal elever, andel flickor, andel med utländsk bakgrund respektive andel med föräldrar med 
eftergymnasial utbildning i grundskolan fördelat per årskurs. Uppgifterna avser oktober det valda året.

Fr.o.m. läsåret 2022/23 ingår inte uppgifter om elever med en region som huvudman eller elever i sameskolan i uppgifterna om elever i grundskolan.
 
Utländsk bakgrund innebär att eleverna är födda utomlands eller födda i Sverige med båda föräldrarna födda utomlands. Elever som saknar uppgift om personnummer 
räknas i denna statistik till elever med utländsk bakgrund. Att uppgift om personnummer saknas kan bland annat bero på att eleven inte är folkbokförd i Sverige. 
Övriga elever hamnar i gruppen med svensk bakgrund, även om de har en utlandsfödd förälder.
 
Observera att uppgifter avseende kön, utländsk bakgrund samt föräldrarnas utbildningsnivå från och med läsåret 2015/16 sekretesskyddas (dubbelprickas) om de baseras 
på färre än 5 elever på skolenhetsnivå, kommun- eller huvudmannanivå och färre än 3 elever på läns- och riksnivå. Då visas två prickar (..) i stället för utfall. 
Undantaget är elever på sameskolan där alla uppgifter prickas om de baseras på färre än 10 elever. Om data saknas visas en prick (.) i stället för utfall. 
Före läsåret 2020/21 dubbelprickas inga uppgifter avseende kön, utländsk bakgrund samt föräldrarnas utbildningsnivå på kommun-, huvudmanna-, läns eller riksnivå.
 
Uppgifterna Andel med utländsk bakgrund och Andel med föräldrar med eftergymnasial utbildning redovisas från och med år 2009. Dessa uppgifter finns inte för 
sameskolor, eftersom uppgifter om elever i sameskolan samlas in på gruppnivå. Nytt fr.o.m. läsåret 2017/18 är att statistik om elever i konfessionella skolor 
samlas in på individnivå, vilket möjliggör redovisning av andel elever med utländsk bakgrund och andel elever med föräldrar med eftergymnasial utbildning fr.o.m. 
detta läsår.
Antal elever i förskoleklass redovisas i denna databas från och med läsåret 2007/08. Mellan 2007/08 och 2011/12 saknas uppgifter om elever i förskoleklasser som 
kommunen har ett övergripande ansvar för men som drivs av annan huvudman än kommunen samt förskoleklasser belägna i anslutning till specialskolor och anpassade grundskolor.

I kommunal huvudman ingår även kommunalförbund. Det betyder alltså att det kan finnas mer än en kommunal huvudman i en kommun.

* Internationella skolor kan från och med 2016 ha antingen kommunal eller enskild huvudman. Internationella skolor följer ett annat lands läroplan eller en internationell läroplan.
I den geografiska redovisningen redovisas de som en egen grupp. I redovisningen per huvudman redovisas de internationella skolorna tillsammans med den huvudman de tillhör.
 




