Statistik från Skolverket, https://www.skolverket.se

Grundskola - Antal elever per årskurs
Valt läsår: 2022/23

Kommun;Kommun-kod;Län;Läns-kod;Typ av huvudman;Andel (%) flickor, årskurs 1-9;Andel (%) elever med utländsk bakgrund, åk 1-9;Andel (%) elever med föräldrar med eftergymnasial utb., åk 1-9;Elever, årskurs 1;Elever, årskurs 2;Elever, årskurs 3;Elever, årskurs 4;Elever, årskurs 5;Elever, årskurs 6;Elever, årskurs 7;Elever, årskurs 8;Elever, årskurs 9;Elever, årskurs 1-9;
Vingåker;0428;Södermanlands län;04;Kommunal;46,5;31,2;35,1;89;122;108;101;85;92;87;76;86;846;
Vingåker;0428;Södermanlands län;04;Enskild;54,5;11,4;47,7;7;9;9;6;10;3;.;.;.;44;
Vänersborg;1487;Västra Götalands län;14;Samtliga;49,0;27,1;59,2;467;481;468;439;479;508;453;471;487;4 253;
Vänersborg;1487;Västra Götalands län;14;Kommunal;48,9;29,1;56,8;430;435;427;399;440;435;378;396;412;3 752;
Vänersborg;1487;Västra Götalands län;14;Enskild;49,7;11,8;76,4;37;46;41;40;39;73;75;75;75;501;
Vännäs;2460;Västerbottens län;24;Samtliga;46,3;8,2;60,8;113;123;117;114;105;120;104;93;86;975;
Vännäs;2460;Västerbottens län;24;Kommunal;46,4;..;60,6;106;114;109;109;98;117;104;93;86;936;
Vännäs;2460;Västerbottens län;24;Enskild;43,6;..;66,7;7;9;8;5;7;3;.;.;.;39;
Värmdö;0120;Stockholms län;01;Samtliga;47,9;11,9;68,7;602;616;609;556;554;528;475;482;528;4 950;
Värmdö;0120;Stockholms län;01;Kommunal;47,2;13,4;64,4;429;451;446;413;423;412;361;367;478;3 780;
Värmdö;0120;Stockholms län;01;Enskild;50,4;7,1;82,8;173;165;163;143;131;116;114;115;50;1 170;
Värnamo;0683;Jönköpings län;06;Samtliga;49,7;31,0;55,3;394;425;412;436;399;441;449;402;397;3 755;
Värnamo;0683;Jönköpings län;06;Kommunal;49,7;31,0;55,3;394;425;412;436;399;441;449;402;397;3 755;
Västervik;0883;Kalmar län;08;Samtliga;48,9;20,1;57,7;388;372;398;396;389;397;410;390;405;3 545;
Västervik;0883;Kalmar län;08;Kommunal;48,8;20,3;57,1;380;365;390;393;382;388;358;334;351;3 341;
Västervik;0883;Kalmar län;08;Enskild;50,5;17,6;67,2;8;7;8;3;7;9;52;56;54;204;
Västerås;1980;Västmanlands län;19;Samtliga;48,6;33,1;63,4;1 792;1 841;1 831;1 859;1 852;1 864;1 822;1 802;1 895;16 558;
Västerås;1980;Västmanlands län;19;Kommunal;46,0;32,6;60,2;1 546;1 587;1 575;1 373;1 335;1 313;1 052;1 041;1 160;11 982;
Västerås;1980;Västmanlands län;19;Enskild;55,4;34,4;71,9;246;254;256;486;517;551;770;761;735;4 576;
Växjö;0780;Kronobergs län;07;Samtliga;49,1;29,9;66,6;1 164;1 149;1 228;1 223;1 155;1 205;1 241;1 182;1 147;10 694;
Växjö;0780;Kronobergs län;07;Kommunal;48,5;27,5;65,2;1 071;1 055;1 121;1 104;1 025;1 007;892;907;886;9 068;
Växjö;0780;Kronobergs län;07;Enskild;51,9;43,5;74,3;93;94;107;119;130;198;349;275;261;1 626;
Vårgårda;1442;Västra Götalands län;14;Samtliga;48,4;20,6;54,1;167;176;140;141;146;141;159;139;139;1 348;
Vårgårda;1442;Västra Götalands län;14;Kommunal;48,4;20,6;54,1;167;176;140;141;146;141;159;139;139;1 348;
Ydre;0512;Östergötlands län;05;Samtliga;50,4;13,5;51,9;40;47;39;39;25;39;34;34;44;341;
Ydre;0512;Östergötlands län;05;Kommunal;50,4;13,5;51,9;40;47;39;39;25;39;34;34;44;341;
Ystad;1286;Skåne län;12;Samtliga;48,5;14,6;67,7;353;324;341;354;369;377;450;437;430;3 435;
Ystad;1286;Skåne län;12;Kommunal;47,8;14,5;65,8;311;296;316;288;282;287;310;315;325;2 730;
Ystad;1286;Skåne län;12;Enskild;51,2;14,6;75,0;42;28;25;66;87;90;140;122;105;705;
Älmhult;0765;Kronobergs län;07;Samtliga;48,6;41,8;58,1;261;297;277;247;252;264;263;261;205;2 327;
Älmhult;0765;Kronobergs län;07;Kommunal;48,4;34,5;53,9;195;223;210;186;188;180;190;197;178;1 747;
Älmhult;0765;Kronobergs län;07;Internationella skolor;49,6;84,9;77,4;50;57;45;39;39;43;58;41;13;385;
Älmhult;0765;Kronobergs län;07;Enskild;48,7;22,1;57,4;16;17;22;22;25;41;15;23;14;195;
Älvdalen;2039;Dalarnas län;20;Samtliga;47,6;11,6;42,4;59;76;57;72;95;85;74;79;83;680;
Älvdalen;2039;Dalarnas län;20;Kommunal;47,6;11,6;42,4;59;76;57;72;95;85;74;79;83;680;
Älvkarleby;0319;Uppsala län;03;Samtliga;47,6;19,0;47,7;117;101;87;120;109;114;105;106;126;985;
Älvkarleby;0319;Uppsala län;03;Kommunal;47,5;21,1;45,2;86;64;62;77;83;76;78;69;89;684;
Älvkarleby;0319;Uppsala län;03;Enskild;47,8;14,3;53,5;31;37;25;43;26;38;27;37;37;301;
Älvsbyn;2560;Norrbottens län;25;Samtliga;49,0;22,4;40,2;87;83;80;96;98;93;70;89;78;774;
Älvsbyn;2560;Norrbottens län;25;Kommunal;48,7;..;40,1;87;83;80;96;98;93;60;84;77;758;
Älvsbyn;2560;Norrbottens län;25;Enskild;62,5;..;43,8;.;.;.;.;.;.;10;5;1;16;
Ängelholm;1292;Skåne län;12;Samtliga;49,2;19,4;62,9;497;543;506;515;505;564;519;546;563;4 758;
Ängelholm;1292;Skåne län;12;Kommunal;49,1;19,5;62,6;480;530;500;506;498;554;519;546;563;4 696;
Ängelholm;1292;Skåne län;12;Enskild;53,2;11,3;82,3;17;13;6;9;7;10;.;.;.;62;
Åmål;1492;Västra Götalands län;14;Samtliga;46,8;26,9;51,1;128;133;124;135;133;151;156;145;151;1 256;
Åmål;1492;Västra Götalands län;14;Kommunal;46,2;29,7;48,6;103;103;101;105;110;128;156;145;151;1 102;
Åmål;1492;Västra Götalands län;14;Enskild;51,3;7,1;68,8;25;30;23;30;23;23;.;.;.;154;
Ånge;2260;Västernorrlands län;22;Samtliga;49,7;11,5;44,5;91;81;81;85;83;84;73;85;117;780;
Ånge;2260;Västernorrlands län;22;Kommunal;49,4;..;44,0;80;69;67;75;70;74;68;74;105;682;
Ånge;2260;Västernorrlands län;22;Enskild;52,0;..;48,0;11;12;14;10;13;10;5;11;12;98;
Åre;2321;Jämtlands län;23;Samtliga;48,2;13,0;67,2;138;138;136;121;155;162;152;150;133;1 285;
Åre;2321;Jämtlands län;23;Kommunal;48,2;13,0;67,2;138;138;136;121;155;162;152;150;133;1 285;
Årjäng;1765;Värmlands län;17;Samtliga;49,4;25,0;39,9;100;91;99;102;105;124;112;116;108;957;
Årjäng;1765;Värmlands län;17;Kommunal;49,2;24,9;40,0;97;90;93;99;98;122;112;116;108;935;
Årjäng;1765;Värmlands län;17;Enskild;59,1;27,3;36,4;3;1;6;3;7;2;.;.;.;22;
Åsele;2463;Västerbottens län;24;Samtliga;49,6;16,1;39,3;27;21;23;24;30;17;30;24;28;224;
Åsele;2463;Västerbottens län;24;Kommunal;49,6;16,1;39,3;27;21;23;24;30;17;30;24;28;224;
Åstorp;1277;Skåne län;12;Samtliga;48,2;39,5;42,2;229;219;230;222;234;221;233;221;224;2 033;
Åstorp;1277;Skåne län;12;Kommunal;48,2;39,5;42,2;229;219;230;222;234;221;233;221;224;2 033;
Åtvidaberg;0561;Östergötlands län;05;Samtliga;50,0;12,8;49,5;134;126;126;129;120;97;123;129;118;1 102;
Åtvidaberg;0561;Östergötlands län;05;Kommunal;50,0;12,8;49,5;134;126;126;129;120;97;123;129;118;1 102;
Öckerö;1407;Västra Götalands län;14;Samtliga;50,0;9,0;66,0;135;139;145;135;141;171;151;170;162;1 349;
Öckerö;1407;Västra Götalands län;14;Kommunal;50,9;9,2;65,2;123;123;137;117;131;150;130;159;145;1 215;
Öckerö;1407;Västra Götalands län;14;Enskild;41,8;6,7;73,9;12;16;8;18;10;21;21;11;17;134;
Ödeshög;0509;Östergötlands län;05;Samtliga;46,0;20,2;45,2;47;63;55;52;52;55;50;49;53;476;
Ödeshög;0509;Östergötlands län;05;Kommunal;46,0;20,2;45,2;47;63;55;52;52;55;50;49;53;476;
Örebro;1880;Örebro län;18;Samtliga;48,3;29,8;63,8;1 893;1 916;1 922;1 973;1 956;1 976;1 991;2 004;1 945;17 576;
Örebro;1880;Örebro län;18;Kommunal;47,4;33,0;60,4;1 704;1 728;1 726;1 609;1 593;1 409;1 402;1 444;1 462;14 077;
Örebro;1880;Örebro län;18;Enskild;52,2;16,7;77,7;189;188;196;364;363;567;589;560;483;3 499;
Örkelljunga;1257;Skåne län;12;Samtliga;47,8;23,8;44,9;115;115;121;117;137;101;134;128;121;1 089;
Örkelljunga;1257;Skåne län;12;Kommunal;48,2;25,4;42,1;107;106;111;112;125;92;113;105;96;967;
Örkelljunga;1257;Skåne län;12;Enskild;45,1;10,7;67,2;8;9;10;5;12;9;21;23;25;122;
Örnsköldsvik;2284;Västernorrlands län;22;Samtliga;48,2;13,0;64,4;643;686;660;663;622;700;639;690;647;5 950;
Örnsköldsvik;2284;Västernorrlands län;22;Kommunal;48,4;13,3;64,4;621;657;636;634;596;677;616;675;625;5 737;
Örnsköldsvik;2284;Västernorrlands län;22;Enskild;43,2;6,6;62,9;22;29;24;29;26;23;23;15;22;213;
Östersund;2380;Jämtlands län;23;Samtliga;48,7;13,7;66,8;755;758;724;705;771;796;755;794;779;6 837;
Östersund;2380;Jämtlands län;23;Kommunal;48,0;13,7;63,3;590;592;562;553;603;593;568;590;593;5 244;
Östersund;2380;Jämtlands län;23;Enskild;50,8;13,4;78,3;165;166;162;152;168;203;187;204;186;1 593;
Österåker;0117;Stockholms län;01;Samtliga;47,2;19,2;65,8;631;642;573;574;581;566;488;496;529;5 080;
Österåker;0117;Stockholms län;01;Kommunal;47,9;21,1;63,4;493;511;439;450;449;445;325;332;356;3 800;
Österåker;0117;Stockholms län;01;Enskild;45,3;13,4;73,1;138;131;134;124;132;121;163;164;173;1 280;
Östhammar;0382;Uppsala län;03;Samtliga;48,3;11,0;46,4;281;230;241;262;232;230;204;218;233;2 131;
Östhammar;0382;Uppsala län;03;Kommunal;48,3;11,0;46,4;281;230;241;262;232;230;204;218;233;2 131;
Östra Göinge;1256;Skåne län;12;Samtliga;48,7;32,5;41,9;163;196;170;182;204;188;174;183;188;1 648;
Östra Göinge;1256;Skåne län;12;Kommunal;49,1;33,7;42,3;150;180;157;172;188;175;162;168;179;1 531;
Östra Göinge;1256;Skåne län;12;Enskild;42,7;16,2;37,6;13;16;13;10;16;13;12;15;9;117;
Överkalix;2513;Norrbottens län;25;Samtliga;43,9;25,0;43,9;30;13;31;26;25;25;30;29;19;228;
Överkalix;2513;Norrbottens län;25;Kommunal;43,8;..;43,2;25;9;22;20;20;19;23;23;15;176;
Överkalix;2513;Norrbottens län;25;Enskild;44,2;..;46,2;5;4;9;6;5;6;7;6;4;52;
Övertorneå;2518;Norrbottens län;25;Samtliga;50,3;22,4;46,6;27;45;29;32;40;45;35;40;33;326;
Övertorneå;2518;Norrbottens län;25;Kommunal;51,9;22,0;44,7;24;37;19;30;27;39;30;34;24;264;
Övertorneå;2518;Norrbottens län;25;Enskild;43,5;24,2;54,8;3;8;10;2;13;6;5;6;9;62;

Rapportbeskrivning och definitioner etc.  
  
Rapporten visar antal elever, andel flickor, andel med utländsk bakgrund respektive andel med föräldrar med 
eftergymnasial utbildning i grundskolan fördelat per årskurs. Uppgifterna avser oktober det valda året.

Fr.o.m. läsåret 2022/23 ingår inte uppgifter om elever med en region som huvudman eller elever i sameskolan i uppgifterna om elever i grundskolan.
 
Utländsk bakgrund innebär att eleverna är födda utomlands eller födda i Sverige med båda föräldrarna födda utomlands. Elever som saknar uppgift om personnummer 
räknas i denna statistik till elever med utländsk bakgrund. Att uppgift om personnummer saknas kan bland annat bero på att eleven inte är folkbokförd i Sverige. 
Övriga elever hamnar i gruppen med svensk bakgrund, även om de har en utlandsfödd förälder.
 
Observera att uppgifter avseende kön, utländsk bakgrund samt föräldrarnas utbildningsnivå från och med läsåret 2015/16 sekretesskyddas (dubbelprickas) om de baseras 
på färre än 5 elever på skolenhetsnivå, kommun- eller huvudmannanivå och färre än 3 elever på läns- och riksnivå. Då visas två prickar (..) i stället för utfall. 
Undantaget är elever på sameskolan där alla uppgifter prickas om de baseras på färre än 10 elever. Om data saknas visas en prick (.) i stället för utfall. 
Före läsåret 2020/21 dubbelprickas inga uppgifter avseende kön, utländsk bakgrund samt föräldrarnas utbildningsnivå på kommun-, huvudmanna-, läns eller riksnivå.
 
Uppgifterna Andel med utländsk bakgrund och Andel med föräldrar med eftergymnasial utbildning redovisas från och med år 2009. Dessa uppgifter finns inte för 
sameskolor, eftersom uppgifter om elever i sameskolan samlas in på gruppnivå. Nytt fr.o.m. läsåret 2017/18 är att statistik om elever i konfessionella skolor 
samlas in på individnivå, vilket möjliggör redovisning av andel elever med utländsk bakgrund och andel elever med föräldrar med eftergymnasial utbildning fr.o.m. 
detta läsår.
Antal elever i förskoleklass redovisas i denna databas från och med läsåret 2007/08. Mellan 2007/08 och 2011/12 saknas uppgifter om elever i förskoleklasser som 
kommunen har ett övergripande ansvar för men som drivs av annan huvudman än kommunen samt förskoleklasser belägna i anslutning till specialskolor och anpassade grundskolor.

I kommunal huvudman ingår även kommunalförbund. Det betyder alltså att det kan finnas mer än en kommunal huvudman i en kommun.

* Internationella skolor kan från och med 2016 ha antingen kommunal eller enskild huvudman. Internationella skolor följer ett annat lands läroplan eller en internationell läroplan.
I den geografiska redovisningen redovisas de som en egen grupp. I redovisningen per huvudman redovisas de internationella skolorna tillsammans med den huvudman de tillhör.
 




