Statistik från Skolverket, https://www.skolverket.se

Grundskola - Resultat nationella prov årskurs 9, provbetyg per kön - Engelska, Matematik och Svenska/svenska som andraspråk
Valt läsår: 2018/19

;;;;;;Andel (%) elever som deltagit;Andel (%) elever som deltagit;Andel (%) elever som deltagit;Antal elever med provbetyg A-F;Antal elever med provbetyg A-F;Antal elever med provbetyg A-F;Andel (%) med provbetyg A-E;Andel (%) med provbetyg A-E;Andel (%) med provbetyg A-E;Genomsnittlig betygspoäng;Genomsnittlig betygspoäng;Genomsnittlig betygspoäng;
Botkyrka;0127;Stockholms län;01;Enskild;Svenska;91,8;94,3;88,9;90;50;40;~100;100,0;~100;14,8;15,0;14,6;
Botkyrka;0127;Stockholms län;01;Enskild;Matematik;92,0;90,8;93,2;137;69;68;76,6;71,0;82,4;10,1;9,3;10,8;
Botkyrka;0127;Stockholms län;01;Enskild;Svenska som andraspråk;90,4;82,6;96,6;47;19;28;~100;~100;~100;13,1;12,5;13,6;
Botkyrka;0127;Stockholms län;01;Enskild;Engelska;90,7;86,8;94,6;136;66;70;~100;~100;~100;15,6;15,4;15,9;
Boxholm;0560;Östergötlands län;05;Samtliga;Engelska;89,1;90,0;87,5;41;27;14;~100;~100;100,0;14,2;13,5;15,5;
Boxholm;0560;Östergötlands län;05;Samtliga;Svenska;31,0;..;..;13;..;..;100,0;..;..;14,8;..;..;
Boxholm;0560;Östergötlands län;05;Samtliga;Svenska som andraspråk;..;..;.;..;..;.;..;..;.;..;..;.;
Boxholm;0560;Östergötlands län;05;Samtliga;Matematik;89,1;90,0;87,5;41;27;14;78,0;..;~100;9,6;9,2;10,5;
Boxholm;0560;Östergötlands län;05;Kommunal;Matematik;89,1;90,0;87,5;41;27;14;78,0;..;~100;9,6;9,2;10,5;
Boxholm;0560;Östergötlands län;05;Kommunal;Svenska;31,0;..;..;13;..;..;100,0;..;..;14,8;..;..;
Boxholm;0560;Östergötlands län;05;Kommunal;Svenska som andraspråk;..;..;.;..;..;.;..;..;.;..;..;.;
Boxholm;0560;Östergötlands län;05;Kommunal;Engelska;89,1;90,0;87,5;41;27;14;~100;~100;100,0;14,2;13,5;15,5;
Bromölla;1272;Skåne län;12;Samtliga;Svenska som andraspråk;83,3;..;78,6;15;..;..;..;..;..;5,7;..;6,6;
Bromölla;1272;Skåne län;12;Samtliga;Engelska;87,6;93,5;82,1;113;58;55;95,6;~100;~100;13,5;13,4;13,6;
Bromölla;1272;Skåne län;12;Samtliga;Matematik;89,9;98,4;82,1;116;61;55;74,1;68,9;80,0;8,2;7,7;8,9;
Bromölla;1272;Skåne län;12;Samtliga;Svenska;93,7;94,8;92,5;104;55;49;~100;100,0;~100;13,4;14,2;12,4;
Bromölla;1272;Skåne län;12;Kommunal;Matematik;89,9;98,4;82,1;116;61;55;74,1;68,9;80,0;8,2;7,7;8,9;
Bromölla;1272;Skåne län;12;Kommunal;Svenska;93,7;94,8;92,5;104;55;49;~100;100,0;~100;13,4;14,2;12,4;
Bromölla;1272;Skåne län;12;Kommunal;Svenska som andraspråk;83,3;..;78,6;15;..;..;..;..;..;5,7;..;6,6;
Bromölla;1272;Skåne län;12;Kommunal;Engelska;87,6;93,5;82,1;113;58;55;95,6;~100;~100;13,5;13,4;13,6;
Bräcke;2305;Jämtlands län;23;Samtliga;Engelska;87,0;87,5;86,5;60;28;32;~100;100,0;~100;13,9;14,7;13,1;
Bräcke;2305;Jämtlands län;23;Samtliga;Matematik;89,9;87,5;91,9;62;28;34;80,6;~100;..;9,9;10,8;9,1;
Bräcke;2305;Jämtlands län;23;Samtliga;Svenska;89,8;93,1;86,7;53;27;26;~100;100,0;~100;13,9;15,0;12,8;
Bräcke;2305;Jämtlands län;23;Samtliga;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Bräcke;2305;Jämtlands län;23;Kommunal;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Bräcke;2305;Jämtlands län;23;Kommunal;Svenska;89,8;93,1;86,7;53;27;26;~100;100,0;~100;13,9;15,0;12,8;
Bräcke;2305;Jämtlands län;23;Kommunal;Engelska;87,0;87,5;86,5;60;28;32;~100;100,0;~100;13,9;14,7;13,1;
Bräcke;2305;Jämtlands län;23;Kommunal;Matematik;89,9;87,5;91,9;62;28;34;80,6;~100;..;9,9;10,8;9,1;
Burlöv;1231;Skåne län;12;Samtliga;Engelska;89,2;86,1;91,8;140;62;78;95,7;~100;~100;14,2;14,2;14,2;
Burlöv;1231;Skåne län;12;Samtliga;Matematik;90,4;87,5;92,9;142;63;79;86,6;84,1;88,6;11,1;11,2;11,0;
Burlöv;1231;Skåne län;12;Samtliga;Svenska;93,8;91,8;95,2;105;45;60;92,4;~100;..;13,1;14,3;12,2;
Burlöv;1231;Skåne län;12;Samtliga;Svenska som andraspråk;82,2;87,0;77,3;37;20;17;62,2;..;..;7,1;8,3;5,7;
Burlöv;1231;Skåne län;12;Kommunal;Engelska;89,2;86,1;91,8;140;62;78;95,7;~100;~100;14,2;14,2;14,2;
Burlöv;1231;Skåne län;12;Kommunal;Matematik;90,4;87,5;92,9;142;63;79;86,6;84,1;88,6;11,1;11,2;11,0;
Burlöv;1231;Skåne län;12;Kommunal;Svenska som andraspråk;82,2;87,0;77,3;37;20;17;62,2;..;..;7,1;8,3;5,7;
Burlöv;1231;Skåne län;12;Kommunal;Svenska;93,8;91,8;95,2;105;45;60;92,4;~100;..;13,1;14,3;12,2;
Båstad;1278;Skåne län;12;Samtliga;Svenska;92,2;92,2;92,2;130;59;71;~100;100,0;~100;14,4;16,2;12,8;
Båstad;1278;Skåne län;12;Samtliga;Matematik;90,9;93,0;89,2;140;66;74;83,6;87,9;79,7;10,6;10,9;10,3;
Båstad;1278;Skåne län;12;Samtliga;Engelska;92,9;91,5;94,0;143;65;78;95,1;~100;~100;14,4;14,5;14,4;
Båstad;1278;Skåne län;12;Samtliga;Svenska som andraspråk;84,6;..;..;11;..;..;..;..;..;6,6;..;..;
Båstad;1278;Skåne län;12;Kommunal;Engelska;92,9;91,5;94,0;143;65;78;95,1;~100;~100;14,4;14,5;14,4;
Båstad;1278;Skåne län;12;Kommunal;Svenska;92,2;92,2;92,2;130;59;71;~100;100,0;~100;14,4;16,2;12,8;
Båstad;1278;Skåne län;12;Kommunal;Svenska som andraspråk;84,6;..;..;11;..;..;..;..;..;6,6;..;..;
Båstad;1278;Skåne län;12;Kommunal;Matematik;90,9;93,0;89,2;140;66;74;83,6;87,9;79,7;10,6;10,9;10,3;
Dals-Ed;1438;Västra Götalands län;14;Samtliga;Matematik;94,3;90,9;96,8;50;20;30;80,0;~100;..;10,3;11,4;9,6;
Dals-Ed;1438;Västra Götalands län;14;Samtliga;Engelska;90,6;86,4;93,5;48;19;29;~100;~100;~100;14,5;14,9;14,3;
Dals-Ed;1438;Västra Götalands län;14;Samtliga;Svenska som andraspråk;..;..;..;..;..;..;.;.;.;..;..;..;
Dals-Ed;1438;Västra Götalands län;14;Samtliga;Svenska;96,1;95,2;96,7;49;20;29;83,7;~100;..;11,2;13,1;9,9;
Dals-Ed;1438;Västra Götalands län;14;Kommunal;Svenska som andraspråk;..;..;..;..;..;..;.;.;.;..;..;..;
Dals-Ed;1438;Västra Götalands län;14;Kommunal;Svenska;96,1;95,2;96,7;49;20;29;83,7;~100;..;11,2;13,1;9,9;
Dals-Ed;1438;Västra Götalands län;14;Kommunal;Matematik;94,3;90,9;96,8;50;20;30;80,0;~100;..;10,3;11,4;9,6;
Dals-Ed;1438;Västra Götalands län;14;Kommunal;Engelska;90,6;86,4;93,5;48;19;29;~100;~100;~100;14,5;14,9;14,3;
Danderyd;0162;Stockholms län;01;Samtliga;Engelska;94,1;94,3;94,0;496;263;233;~100;~100;~100;17,6;17,5;17,7;
Danderyd;0162;Stockholms län;01;Samtliga;Svenska som andraspråk;..;.;..;..;.;..;..;.;..;..;.;..;
Danderyd;0162;Stockholms län;01;Samtliga;Matematik;95,4;95,0;96,0;503;265;238;96,4;95,8;97,1;14,3;14,1;14,5;
Danderyd;0162;Stockholms län;01;Samtliga;Svenska;95,6;95,3;95,9;495;264;231;~100;100,0;~100;16,0;16,6;15,3;
Danderyd;0162;Stockholms län;01;Kommunal;Engelska;93,6;95,5;91,5;320;169;151;~100;~100;~100;17,4;17,2;17,6;
Danderyd;0162;Stockholms län;01;Kommunal;Svenska som andraspråk;..;.;..;..;.;..;..;.;..;..;.;..;
Danderyd;0162;Stockholms län;01;Kommunal;Svenska;94,6;94,9;94,4;317;166;151;~100;100,0;~100;15,9;16,5;15,1;
Danderyd;0162;Stockholms län;01;Kommunal;Matematik;93,9;93,8;93,9;321;166;155;96,6;..;~100;14,2;13,9;14,4;
Danderyd;0162;Stockholms län;01;Enskild;Svenska som andraspråk;..;.;..;..;.;..;..;.;..;..;.;..;
Danderyd;0162;Stockholms län;01;Enskild;Svenska;97,3;96,1;98,8;178;98;80;100,0;100,0;100,0;16,1;16,7;15,5;
Danderyd;0162;Stockholms län;01;Enskild;Matematik;98,4;97,1;100,0;182;99;83;96,2;~100;~100;14,5;14,3;14,8;
Danderyd;0162;Stockholms län;01;Enskild;Engelska;95,1;92,2;98,8;176;94;82;100,0;100,0;100,0;18,0;17,9;18,1;
Degerfors;1862;Örebro län;18;Samtliga;Svenska som andraspråk;100,0;..;..;11;..;..;..;..;..;5,2;..;..;
Degerfors;1862;Örebro län;18;Samtliga;Svenska;87,8;91,3;84,6;86;42;44;91,9;100,0;84,1;12,4;14,6;10,2;
Degerfors;1862;Örebro län;18;Samtliga;Engelska;86,2;91,8;81,7;94;45;49;88,3;~100;..;12,8;13,6;12,1;
Degerfors;1862;Örebro län;18;Samtliga;Matematik;95,4;95,9;95,0;104;47;57;66,3;76,6;57,9;7,7;9,0;6,7;
Degerfors;1862;Örebro län;18;Kommunal;Matematik;95,4;95,9;95,0;104;47;57;66,3;76,6;57,9;7,7;9,0;6,7;
Degerfors;1862;Örebro län;18;Kommunal;Svenska som andraspråk;100,0;..;..;11;..;..;..;..;..;5,2;..;..;
Degerfors;1862;Örebro län;18;Kommunal;Engelska;86,2;91,8;81,7;94;45;49;88,3;~100;..;12,8;13,6;12,1;
Degerfors;1862;Örebro län;18;Kommunal;Svenska;87,8;91,3;84,6;86;42;44;91,9;100,0;84,1;12,4;14,6;10,2;
Dorotea;2425;Västerbottens län;24;Samtliga;Svenska som andraspråk;..;..;.;..;..;.;.;.;.;..;..;.;
Dorotea;2425;Västerbottens län;24;Samtliga;Svenska;100,0;..;100,0;19;..;..;100,0;..;100,0;12,8;..;11,7;
Dorotea;2425;Västerbottens län;24;Samtliga;Matematik;80,0;..;..;16;..;..;100,0;..;..;13,4;..;..;
Dorotea;2425;Västerbottens län;24;Samtliga;Engelska;95,0;..;91,7;19;..;..;~100;..;100,0;14,5;..;14,8;
Dorotea;2425;Västerbottens län;24;Kommunal;Matematik;80,0;..;..;16;..;..;100,0;..;..;13,4;..;..;
Dorotea;2425;Västerbottens län;24;Kommunal;Svenska som andraspråk;..;..;.;..;..;.;.;.;.;..;..;.;
Dorotea;2425;Västerbottens län;24;Kommunal;Engelska;95,0;..;91,7;19;..;..;~100;..;100,0;14,5;..;14,8;
Dorotea;2425;Västerbottens län;24;Kommunal;Svenska;100,0;..;100,0;19;..;..;100,0;..;100,0;12,8;..;11,7;
Eda;1730;Värmlands län;17;Samtliga;Engelska;93,9;93,8;94,1;62;30;32;100,0;100,0;100,0;15,8;16,2;15,5;
Eda;1730;Värmlands län;17;Samtliga;Svenska som andraspråk;100,0;..;..;14;..;..;~100;..;..;10,7;..;..;
Eda;1730;Värmlands län;17;Samtliga;Svenska;92,3;91,7;92,9;48;22;26;100,0;100,0;100,0;13,9;15,8;12,3;
Eda;1730;Värmlands län;17;Samtliga;Matematik;93,9;93,8;94,1;62;30;32;85,5;~100;..;10,2;10,0;10,4;
Eda;1730;Värmlands län;17;Kommunal;Svenska som andraspråk;100,0;..;..;14;..;..;~100;..;..;10,7;..;..;
Eda;1730;Värmlands län;17;Kommunal;Svenska;92,3;91,7;92,9;48;22;26;100,0;100,0;100,0;13,9;15,8;12,3;
Eda;1730;Värmlands län;17;Kommunal;Engelska;93,9;93,8;94,1;62;30;32;100,0;100,0;100,0;15,8;16,2;15,5;
Eda;1730;Värmlands län;17;Kommunal;Matematik;93,9;93,8;94,1;62;30;32;85,5;~100;..;10,2;10,0;10,4;
Ekerö;0125;Stockholms län;01;Samtliga;Engelska;88,3;84,9;91,1;340;146;194;~100;100,0;~100;16,2;16,2;16,3;
Ekerö;0125;Stockholms län;01;Samtliga;Matematik;88,6;84,9;91,5;341;146;195;90,9;90,4;91,3;11,8;11,6;11,9;
Ekerö;0125;Stockholms län;01;Samtliga;Svenska;92,5;93,3;91,7;343;154;189;96,5;~100;..;14,3;15,3;13,4;
Ekerö;0125;Stockholms län;01;Samtliga;Svenska som andraspråk;..;..;..;..;..;..;..;..;.;..;..;..;
Ekerö;0125;Stockholms län;01;Kommunal;Svenska som andraspråk;..;..;..;..;..;..;..;..;.;..;..;..;
Ekerö;0125;Stockholms län;01;Kommunal;Svenska;93,6;94,4;93,1;309;134;175;96,1;~100;..;14,1;15,2;13,2;
Ekerö;0125;Stockholms län;01;Kommunal;Engelska;87,5;83,9;90,3;301;125;176;~100;100,0;~100;16,0;15,9;16,1;
Ekerö;0125;Stockholms län;01;Kommunal;Matematik;89,0;85,2;91,8;306;127;179;90,5;90,6;90,5;11,7;11,6;11,8;
Ekerö;0125;Stockholms län;01;Enskild;Matematik;85,4;82,6;88,9;35;19;16;~100;~100;100,0;13,0;12,1;14,1;
Ekerö;0125;Stockholms län;01;Enskild;Engelska;95,1;91,3;100,0;39;21;18;100,0;100,0;100,0;17,9;17,7;18,1;
Ekerö;0125;Stockholms län;01;Enskild;Svenska;82,9;87,0;77,8;34;20;14;100,0;100,0;100,0;16,0;16,1;15,7;
Eksjö;0686;Jönköpings län;06;Samtliga;Engelska;77,7;84,0;72,4;181;89;92;~100;~100;~100;14,8;14,7;15,0;
Eksjö;0686;Jönköpings län;06;Samtliga;Matematik;91,4;88,7;93,7;213;94;119;83,1;86,2;80,7;10,4;11,1;9,8;
Eksjö;0686;Jönköpings län;06;Samtliga;Svenska;86,9;91,6;82,9;179;87;92;~100;~100;~100;13,3;14,5;12,1;
Eksjö;0686;Jönköpings län;06;Samtliga;Svenska som andraspråk;70,4;..;68,8;19;..;..;..;..;..;6,3;..;6,1;
Eksjö;0686;Jönköpings län;06;Kommunal;Svenska;87,7;92,4;83,5;171;85;86;~100;~100;~100;13,3;14,5;12,2;
Eksjö;0686;Jönköpings län;06;Kommunal;Matematik;91,9;89,3;94,1;204;92;112;85,8;87,0;84,8;10,7;11,2;10,3;
Eksjö;0686;Jönköpings län;06;Kommunal;Engelska;77,9;84,5;72,3;173;87;86;~100;~100;~100;14,8;14,6;15,0;
Eksjö;0686;Jönköpings län;06;Kommunal;Svenska som andraspråk;70,4;..;68,8;19;..;..;..;..;..;6,3;..;6,1;
Eksjö;0686;Jönköpings län;06;Enskild;Matematik;..;..;..;..;..;..;..;..;..;..;..;..;
Eksjö;0686;Jönköpings län;06;Enskild;Engelska;..;..;..;..;..;..;..;..;..;..;..;..;
Eksjö;0686;Jönköpings län;06;Enskild;Svenska;..;..;..;..;..;..;..;..;..;..;..;..;
Emmaboda;0862;Kalmar län;08;Samtliga;Svenska;95,0;97,7;91,9;76;42;34;~100;100,0;~100;12,9;14,2;11,4;
Emmaboda;0862;Kalmar län;08;Samtliga;Matematik;86,3;90,0;82,7;88;45;43;80,7;88,9;72,1;9,9;11,1;8,5;
Emmaboda;0862;Kalmar län;08;Samtliga;Engelska;85,3;90,0;80,8;87;45;42;~100;~100;~100;14,3;14,4;14,0;
Emmaboda;0862;Kalmar län;08;Samtliga;Svenska som andraspråk;50,0;..;..;11;..;..;..;..;..;2,7;..;..;
Emmaboda;0862;Kalmar län;08;Kommunal;Svenska;95,0;97,7;91,9;76;42;34;~100;100,0;~100;12,9;14,2;11,4;
Emmaboda;0862;Kalmar län;08;Kommunal;Matematik;86,3;90,0;82,7;88;45;43;80,7;88,9;72,1;9,9;11,1;8,5;
Emmaboda;0862;Kalmar län;08;Kommunal;Engelska;85,3;90,0;80,8;87;45;42;~100;~100;~100;14,3;14,4;14,0;
Emmaboda;0862;Kalmar län;08;Kommunal;Svenska som andraspråk;50,0;..;..;11;..;..;..;..;..;2,7;..;..;
Enköping;0381;Uppsala län;03;Samtliga;Svenska;84,9;83,5;86,6;395;207;188;97,7;~100;..;13,6;14,4;12,7;
Enköping;0381;Uppsala län;03;Samtliga;Matematik;92,5;92,4;92,6;480;243;237;78,1;77,8;78,5;9,5;9,6;9,5;
Enköping;0381;Uppsala län;03;Samtliga;Engelska;92,3;92,0;92,6;480;243;237;94,6;95,9;93,2;14,5;14,6;14,4;
Enköping;0381;Uppsala län;03;Samtliga;Svenska som andraspråk;90,9;87,5;92,3;50;14;36;70,0;..;..;8,6;6,6;9,4;
Enköping;0381;Uppsala län;03;Kommunal;Svenska som andraspråk;89,8;85,7;91,4;44;12;32;65,9;..;..;7,8;5,2;8,8;
Enköping;0381;Uppsala län;03;Kommunal;Engelska;92,4;92,8;91,9;326;155;171;93,9;95,5;92,4;14,1;14,2;14,0;
Enköping;0381;Uppsala län;03;Kommunal;Svenska;93,4;94,1;92,7;284;144;140;97,2;~100;..;13,0;13,7;12,3;
Enköping;0381;Uppsala län;03;Kommunal;Matematik;90,1;89,8;90,3;317;149;168;76,7;76,5;76,8;9,3;9,3;9,4;
Enköping;0381;Uppsala län;03;Enskild;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Enköping;0381;Uppsala län;03;Enskild;Svenska;68,9;66,3;72,7;111;63;48;~100;100,0;~100;15,1;16,1;13,9;
Enköping;0381;Uppsala län;03;Enskild;Engelska;92,2;90,7;94,3;154;88;66;96,1;~100;~100;15,5;15,5;15,5;
Enköping;0381;Uppsala län;03;Enskild;Matematik;97,6;96,9;98,6;163;94;69;81,0;79,8;82,6;10,0;10,0;9,9;
Eskilstuna;0484;Södermanlands län;04;Samtliga;Engelska;89,2;88,0;90,5;1 137;567;570;95,3;95,4;95,3;14,9;14,9;14,9;
Eskilstuna;0484;Södermanlands län;04;Samtliga;Svenska som andraspråk;82,6;84,0;81,2;242;121;121;74,0;73,6;74,4;8,8;9,1;8,6;
Eskilstuna;0484;Södermanlands län;04;Samtliga;Svenska;91,9;91,0;92,9;902;455;447;96,6;98,5;94,6;14,1;15,1;13,1;
Eskilstuna;0484;Södermanlands län;04;Samtliga;Matematik;86,7;85,9;87,6;1 105;553;552;79,3;78,8;79,7;9,9;9,7;10,0;
Eskilstuna;0484;Södermanlands län;04;Kommunal;Matematik;85,1;84,0;86,2;880;431;449;76,9;76,1;77,7;9,4;9,2;9,6;
Eskilstuna;0484;Södermanlands län;04;Kommunal;Svenska som andraspråk;80,9;82,8;78,9;216;111;105;70,8;71,2;70,5;8,5;8,8;8,1;
Eskilstuna;0484;Södermanlands län;04;Kommunal;Engelska;87,8;86,4;89,3;908;443;465;94,4;94,4;94,4;14,4;14,2;14,5;
Eskilstuna;0484;Södermanlands län;04;Kommunal;Svenska;91,4;90,5;92,3;701;343;358;96,4;98,5;94,4;13,9;14,8;13,0;
Eskilstuna;0484;Södermanlands län;04;Enskild;Engelska;95,4;94,7;96,3;229;124;105;~100;~100;~100;17,0;17,3;16,7;
Eskilstuna;0484;Södermanlands län;04;Enskild;Matematik;93,8;93,1;94,5;225;122;103;88,4;88,5;88,3;11,8;11,5;12,1;
Eskilstuna;0484;Södermanlands län;04;Enskild;Svenska som andraspråk;100,0;100,0;100,0;26;10;16;100,0;100,0;100,0;11,9;12,0;11,9;
Eskilstuna;0484;Södermanlands län;04;Enskild;Svenska;93,9;92,6;95,7;201;112;89;97,0;~100;~100;14,9;15,7;13,9;
Eslöv;1285;Skåne län;12;Samtliga;Svenska;90,7;87,4;93,9;293;139;154;94,9;100,0;90,3;13,1;14,7;11,6;
Eslöv;1285;Skåne län;12;Samtliga;Svenska som andraspråk;84,4;85,7;83,3;54;24;30;74,1;79,2;70,0;9,5;11,0;8,3;
Eslöv;1285;Skåne län;12;Samtliga;Matematik;89,9;88,8;91,0;348;166;182;79,3;80,1;78,6;9,9;9,9;9,9;
Eslöv;1285;Skåne län;12;Samtliga;Engelska;88,6;86,1;91,0;342;160;182;98,2;~100;~100;14,7;14,8;14,5;
Eslöv;1285;Skåne län;12;Kommunal;Matematik;89,9;88,8;91,0;348;166;182;79,3;80,1;78,6;9,9;9,9;9,9;
Eslöv;1285;Skåne län;12;Kommunal;Svenska som andraspråk;84,4;85,7;83,3;54;24;30;74,1;79,2;70,0;9,5;11,0;8,3;
Eslöv;1285;Skåne län;12;Kommunal;Svenska;90,7;87,4;93,9;293;139;154;94,9;100,0;90,3;13,1;14,7;11,6;
Eslöv;1285;Skåne län;12;Kommunal;Engelska;88,6;86,1;91,0;342;160;182;98,2;~100;~100;14,7;14,8;14,5;
Essunga;1445;Västra Götalands län;14;Samtliga;Matematik;94,1;100,0;87,1;64;37;27;82,8;..;~100;9,9;8,9;11,2;
Essunga;1445;Västra Götalands län;14;Samtliga;Svenska;96,6;100,0;92,6;57;32;25;89,5;~100;~100;11,3;12,2;10,2;
Essunga;1445;Västra Götalands län;14;Samtliga;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Essunga;1445;Västra Götalands län;14;Samtliga;Engelska;95,6;100,0;90,3;65;37;28;~100;~100;~100;14,5;13,8;15,4;
Essunga;1445;Västra Götalands län;14;Kommunal;Engelska;95,6;100,0;90,3;65;37;28;~100;~100;~100;14,5;13,8;15,4;
Essunga;1445;Västra Götalands län;14;Kommunal;Matematik;94,1;100,0;87,1;64;37;27;82,8;..;~100;9,9;8,9;11,2;
Essunga;1445;Västra Götalands län;14;Kommunal;Svenska;96,6;100,0;92,6;57;32;25;89,5;~100;~100;11,3;12,2;10,2;
Essunga;1445;Västra Götalands län;14;Kommunal;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Fagersta;1982;Västmanlands län;19;Samtliga;Svenska;94,2;95,7;93,0;98;45;53;93,9;~100;~100;12,8;13,9;11,7;
Fagersta;1982;Västmanlands län;19;Samtliga;Matematik;89,9;91,7;88,5;124;55;69;73,4;76,4;71,0;9,0;9,8;8,4;
Fagersta;1982;Västmanlands län;19;Samtliga;Engelska;80,4;81,7;79,5;111;49;62;~100;~100;~100;14,6;14,4;14,8;
Fagersta;1982;Västmanlands län;19;Samtliga;Svenska som andraspråk;85,3;92,3;81,0;29;12;17;48,3;..;..;5,9;6,3;5,6;
Fagersta;1982;Västmanlands län;19;Kommunal;Matematik;89,6;89,4;89,8;95;42;53;74,7;78,6;71,7;8,9;9,8;8,3;
Fagersta;1982;Västmanlands län;19;Kommunal;Svenska som andraspråk;85,3;92,3;81,0;29;12;17;48,3;..;..;5,9;6,3;5,6;
Fagersta;1982;Västmanlands län;19;Kommunal;Svenska;94,4;94,1;94,7;68;32;36;~100;100,0;~100;13,1;14,3;12,0;
Fagersta;1982;Västmanlands län;19;Kommunal;Engelska;76,4;78,7;74,6;81;37;44;~100;~100;~100;14,1;13,8;14,4;
Fagersta;1982;Västmanlands län;19;Enskild;Matematik;90,6;100,0;84,2;29;13;16;69,0;..;..;9,2;9,8;8,8;
Fagersta;1982;Västmanlands län;19;Enskild;Svenska;93,8;100,0;89,5;30;13;17;~100;~100;~100;12,0;13,1;11,2;
Fagersta;1982;Västmanlands län;19;Enskild;Engelska;93,8;92,3;94,7;30;12;18;100,0;100,0;100,0;15,8;16,3;15,6;
Falkenberg;1382;Hallands län;13;Samtliga;Matematik;89,6;91,8;87,4;455;234;221;84,4;86,8;81,9;10,8;11,4;10,2;
Falkenberg;1382;Hallands län;13;Samtliga;Engelska;88,4;91,4;85,4;449;233;216;93,1;92,3;94,0;14,3;14,2;14,4;
Falkenberg;1382;Hallands län;13;Samtliga;Svenska som andraspråk;75,4;79,4;71,4;52;27;25;53,8;59,3;48,0;6,4;7,9;4,8;
Falkenberg;1382;Hallands län;13;Samtliga;Svenska;93,8;95,9;91,7;412;212;200;94,7;97,6;91,5;13,6;15,0;12,2;
Falkenberg;1382;Hallands län;13;Kommunal;Svenska;92,8;96,1;89,3;323;173;150;94,4;97,1;91,3;13,6;14,9;12,0;
Falkenberg;1382;Hallands län;13;Kommunal;Matematik;87,8;90,7;84,7;366;194;172;82,5;86,6;77,9;10,5;11,4;9,5;
Falkenberg;1382;Hallands län;13;Kommunal;Engelska;87,3;91,1;83,3;364;195;169;91,8;91,3;92,3;14,1;14,0;14,1;
Falkenberg;1382;Hallands län;13;Kommunal;Svenska som andraspråk;75,4;79,4;71,4;52;27;25;53,8;59,3;48,0;6,4;7,9;4,8;
Falkenberg;1382;Hallands län;13;Enskild;Engelska;93,4;92,7;94,0;85;38;47;~100;~100;100,0;15,3;15,0;15,6;
Falkenberg;1382;Hallands län;13;Enskild;Matematik;97,8;97,6;98,0;89;40;49;92,1;..;~100;12,1;11,5;12,7;
Falkenberg;1382;Hallands län;13;Enskild;Svenska;97,8;95,1;100,0;89;39;50;~100;100,0;~100;13,9;15,4;12,7;
Falköping;1499;Västra Götalands län;14;Samtliga;Svenska som andraspråk;73,4;62,9;81,8;58;22;36;55,2;63,6;50,0;6,3;7,4;5,6;
Falköping;1499;Västra Götalands län;14;Samtliga;Svenska;96,0;95,7;96,3;335;178;157;95,5;~100;..;13,6;14,9;12,2;
Falköping;1499;Västra Götalands län;14;Samtliga;Matematik;92,1;90,0;94,2;394;199;195;81,0;81,9;80,0;10,3;10,7;9,8;
Falköping;1499;Västra Götalands län;14;Samtliga;Engelska;91,6;90,5;92,8;392;200;192;94,1;95,0;93,2;14,6;14,9;14,2;
Falköping;1499;Västra Götalands län;14;Kommunal;Svenska som andraspråk;72,2;62,5;80,0;52;20;32;57,7;65,0;53,1;6,6;7,6;6,0;
Falköping;1499;Västra Götalands län;14;Kommunal;Svenska;96,1;95,5;96,9;324;170;154;95,7;~100;..;13,6;14,8;12,3;
Falköping;1499;Västra Götalands län;14;Kommunal;Matematik;91,9;89,5;94,5;376;188;188;81,9;83,0;80,9;10,4;10,9;9,9;
Falköping;1499;Västra Götalands län;14;Kommunal;Engelska;91,4;90,0;93,0;374;189;185;94,7;95,2;94,1;14,7;14,9;14,4;
Falköping;1499;Västra Götalands län;14;Enskild;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Falköping;1499;Västra Götalands län;14;Enskild;Svenska;91,7;..;..;11;..;..;~100;..;..;14,8;..;..;
Falköping;1499;Västra Götalands län;14;Enskild;Matematik;94,7;100,0;..;18;..;..;61,1;..;..;7,5;8,2;..;
Falköping;1499;Västra Götalands län;14;Enskild;Engelska;94,7;100,0;..;18;..;..;~100;~100;..;12,5;14,1;..;
Falun;2080;Dalarnas län;20;Samtliga;Svenska som andraspråk;80,8;88,2;77,1;42;15;27;52,4;..;..;5,8;6,0;5,7;
Falun;2080;Dalarnas län;20;Samtliga;Svenska;93,6;94,6;92,5;585;314;271;96,4;97,8;94,8;13,6;14,5;12,5;
Falun;2080;Dalarnas län;20;Samtliga;Engelska;88,9;88,5;89,3;602;309;293;96,5;97,4;95,6;15,0;15,1;14,9;
Falun;2080;Dalarnas län;20;Samtliga;Matematik;91,3;91,4;91,2;618;319;299;82,8;83,7;81,9;10,5;10,8;10,1;
Falun;2080;Dalarnas län;20;Kommunal;Engelska;86,6;87,5;85,7;434;224;210;96,1;97,8;94,3;14,7;15,0;14,3;
