Statistik från Skolverket, https://www.skolverket.se

Grundskola - Resultat nationella prov årskurs 9, provbetyg per kön - Engelska, Matematik och Svenska/svenska som andraspråk
Valt läsår: 2017/18
 
Under vårterminen 2018 fanns indikationer på att vissa av de nationella delproven i årskurs 9 hade varit åtkomliga på förhand.
Skolverket rekommenderade då att skolan skulle använda ersättningsprov om man fick kännedom om att provet eller delar av provet
blivit känt bland eleverna på skolan. Resultaten från ersättningsprov samlas inte in. Istället gavs instruktionen vid insamling
av resultaten att ange att "eleven ej deltagit", vilket syftar på att ordinarie prov inte använts.
För provbetyget i matematik är den totala andelen elever som har rapporterats in som "eleven ej deltagit" så stor (närmare 76 procent)
att resultaten inte kan publiceras med den kvalitet som gäller för officiell statistik enligt 3 a § lagen (2001:99) om den officiella statistiken.

;;;;;;Andel (%) elever som deltagit;Andel (%) elever som deltagit;Andel (%) elever som deltagit;Antal elever med provbetyg A-F;Antal elever med provbetyg A-F;Antal elever med provbetyg A-F;Andel (%) med provbetyg A-E;Andel (%) med provbetyg A-E;Andel (%) med provbetyg A-E;Genomsnittlig betygspoäng;Genomsnittlig betygspoäng;Genomsnittlig betygspoäng;
Kommun;Kommun-kod;Län;Läns-kod;Typ av huvudman;Ämne;Totalt;Flickor;Pojkar;Totalt;Flickor;Pojkar;Totalt;Flickor;Pojkar;Totalt;Flickor;Pojkar;
Karlsborg;1446;Västra Götalands län;14;Samtliga;Svenska;100,0;100,0;100,0;59;30;29;~100;~100;100,0;12,5;12,9;12,1;
Karlsborg;1446;Västra Götalands län;14;Samtliga;Engelska;100,0;100,0;100,0;69;34;35;91,3;~100;~100;12,5;12,1;13,0;
Karlsborg;1446;Västra Götalands län;14;Samtliga;Svenska som andraspråk;100,0;..;..;10;..;..;..;..;..;4,5;..;..;
Karlsborg;1446;Västra Götalands län;14;Kommunal;Engelska;100,0;100,0;100,0;69;34;35;91,3;~100;~100;12,5;12,1;13,0;
Karlsborg;1446;Västra Götalands län;14;Kommunal;Svenska;100,0;100,0;100,0;59;30;29;~100;~100;100,0;12,5;12,9;12,1;
Karlsborg;1446;Västra Götalands län;14;Kommunal;Svenska som andraspråk;100,0;..;..;10;..;..;..;..;..;4,5;..;..;
Karlshamn;1082;Blekinge län;10;Samtliga;Engelska;85,3;85,7;84,9;273;138;135;94,9;~100;..;13,9;13,8;13,9;
Karlshamn;1082;Blekinge län;10;Samtliga;Svenska;81,0;84,3;77,4;221;118;103;93,7;94,9;92,2;12,4;13,0;11,6;
Karlshamn;1082;Blekinge län;10;Samtliga;Svenska som andraspråk;68,1;76,2;61,5;32;16;16;50,0;~100;..;5,9;8,9;3,0;
Karlshamn;1082;Blekinge län;10;Kommunal;Engelska;83,6;84,7;82,4;234;122;112;94,9;~100;..;13,9;14,1;13,7;
Karlshamn;1082;Blekinge län;10;Kommunal;Svenska som andraspråk;69,6;80,0;61,5;32;16;16;50,0;~100;..;5,9;8,9;3,0;
Karlshamn;1082;Blekinge län;10;Kommunal;Svenska;91,5;92,7;90,0;214;115;99;93,5;94,8;91,9;12,3;13,1;11,5;
Karlshamn;1082;Blekinge län;10;Enskild;Engelska;97,5;94,1;100,0;39;16;23;~100;~100;~100;13,7;12,0;14,9;
Karlshamn;1082;Blekinge län;10;Enskild;Svenska;..;..;..;..;..;..;..;..;..;..;..;..;
Karlskoga;1883;Örebro län;18;Samtliga;Svenska som andraspråk;78,2;81,3;73,9;43;26;17;55,8;50,0;64,7;6,6;6,2;7,4;
Karlskoga;1883;Örebro län;18;Samtliga;Svenska;93,1;95,6;91,0;271;129;142;94,8;~100;..;13,1;14,3;12,0;
Karlskoga;1883;Örebro län;18;Samtliga;Engelska;87,0;86,2;87,7;301;144;157;94,0;93,1;94,9;14,6;14,6;14,6;
Karlskoga;1883;Örebro län;18;Kommunal;Svenska;93,1;95,6;91,0;271;129;142;94,8;~100;..;13,1;14,3;12,0;
Karlskoga;1883;Örebro län;18;Kommunal;Engelska;87,0;86,2;87,7;301;144;157;94,0;93,1;94,9;14,6;14,6;14,6;
Karlskoga;1883;Örebro län;18;Kommunal;Svenska som andraspråk;78,2;81,3;73,9;43;26;17;55,8;50,0;64,7;6,6;6,2;7,4;
Karlskrona;1080;Blekinge län;10;Samtliga;Engelska;89,3;91,6;87,1;709;359;350;91,0;91,4;90,6;14,0;13,9;14,0;
Karlskrona;1080;Blekinge län;10;Samtliga;Svenska som andraspråk;86,0;94,3;81,0;80;33;47;52,5;54,5;51,1;6,0;6,3;5,7;
Karlskrona;1080;Blekinge län;10;Samtliga;Svenska;84,3;85,7;82,9;579;297;282;95,5;96,6;94,3;13,5;14,0;13,0;
Karlskrona;1080;Blekinge län;10;Kommunal;Svenska som andraspråk;85,2;94,1;79,6;75;32;43;52,0;56,3;48,8;5,9;6,5;5,5;
Karlskrona;1080;Blekinge län;10;Kommunal;Svenska;79,8;81,7;77,7;377;203;174;93,4;95,1;91,4;13,0;13,6;12,2;
Karlskrona;1080;Blekinge län;10;Kommunal;Engelska;88,0;90,1;85,9;507;264;243;88,6;89,4;87,7;13,3;13,3;13,3;
Karlskrona;1080;Blekinge län;10;Enskild;Engelska;92,7;96,0;90,0;202;95;107;97,0;~100;~100;15,6;15,5;15,7;
Karlskrona;1080;Blekinge län;10;Enskild;Svenska;94,4;95,9;93,1;202;94;108;~100;100,0;~100;14,6;14,9;14,3;
Karlskrona;1080;Blekinge län;10;Enskild;Svenska som andraspråk;..;..;..;..;..;..;..;.;..;..;..;..;
Karlstad;1780;Värmlands län;17;Samtliga;Svenska som andraspråk;71,4;81,6;64,2;65;31;34;72,3;74,2;70,6;8,6;8,5;8,6;
Karlstad;1780;Värmlands län;17;Samtliga;Svenska;90,3;89,7;90,9;671;340;331;95,8;97,1;94,6;13,8;14,8;12,8;
Karlstad;1780;Värmlands län;17;Samtliga;Engelska;73,5;74,6;72,4;613;311;302;95,8;96,1;95,4;15,5;15,8;15,2;
Karlstad;1780;Värmlands län;17;Kommunal;Svenska som andraspråk;72,3;79,4;67,3;60;27;33;73,3;77,8;69,7;8,7;9,1;8,4;
Karlstad;1780;Värmlands län;17;Kommunal;Engelska;72,5;73,2;71,9;504;243;261;95,0;95,5;94,6;14,9;15,0;14,8;
Karlstad;1780;Värmlands län;17;Kommunal;Svenska;92,6;92,6;92,7;567;276;291;95,1;96,4;93,8;13,4;14,4;12,4;
Karlstad;1780;Värmlands län;17;Enskild;Engelska;78,4;80,0;75,9;109;68;41;~100;~100;100,0;18,3;18,4;18,2;
Karlstad;1780;Värmlands län;17;Enskild;Svenska;79,4;79,0;80,0;104;64;40;100,0;100,0;100,0;16,2;16,6;15,5;
Karlstad;1780;Värmlands län;17;Enskild;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Katrineholm;0483;Södermanlands län;04;Samtliga;Svenska;94,6;96,5;92,9;336;165;171;93,8;~100;..;12,9;13,8;12,1;
Katrineholm;0483;Södermanlands län;04;Samtliga;Svenska som andraspråk;78,9;78,6;79,1;56;22;34;73,2;72,7;73,5;8,5;8,6;8,5;
Katrineholm;0483;Södermanlands län;04;Samtliga;Engelska;53,1;52,3;53,7;226;104;122;~100;~100;~100;14,9;14,9;14,9;
Katrineholm;0483;Södermanlands län;04;Kommunal;Svenska;93,5;95,8;91,3;273;136;137;92,7;~100;..;12,5;13,5;11,5;
Katrineholm;0483;Södermanlands län;04;Kommunal;Svenska som andraspråk;76,2;76,9;75,7;48;20;28;72,9;70,0;75,0;8,5;8,4;8,7;
Katrineholm;0483;Södermanlands län;04;Kommunal;Engelska;43,9;44,0;43,9;156;74;82;~100;~100;~100;14,5;14,6;14,4;
Katrineholm;0483;Södermanlands län;04;Enskild;Engelska;98,6;96,8;100,0;70;30;40;~100;100,0;~100;15,9;15,8;16,0;
Katrineholm;0483;Södermanlands län;04;Enskild;Svenska;100,0;100,0;100,0;63;29;34;~100;100,0;~100;14,9;15,4;14,5;
Katrineholm;0483;Södermanlands län;04;Enskild;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Kil;1715;Värmlands län;17;Samtliga;Svenska som andraspråk;..;..;..;..;..;..;.;.;.;..;..;..;
Kil;1715;Värmlands län;17;Samtliga;Svenska;91,0;93,3;88,6;81;42;39;~100;~100;~100;12,9;14,3;11,5;
Kil;1715;Värmlands län;17;Samtliga;Engelska;80,4;91,5;70,9;82;43;39;~100;100,0;~100;14,3;15,0;13,5;
Kil;1715;Värmlands län;17;Kommunal;Svenska som andraspråk;..;..;..;..;..;..;.;.;.;..;..;..;
Kil;1715;Värmlands län;17;Kommunal;Svenska;91,0;93,3;88,6;81;42;39;~100;~100;~100;12,9;14,3;11,5;
Kil;1715;Värmlands län;17;Kommunal;Engelska;80,4;91,5;70,9;82;43;39;~100;100,0;~100;14,3;15,0;13,5;
Kinda;0513;Östergötlands län;05;Samtliga;Svenska;96,7;97,8;95,5;87;45;42;89,7;..;~100;11,8;12,2;11,4;
Kinda;0513;Östergötlands län;05;Samtliga;Svenska som andraspråk;76,9;..;..;10;..;..;..;..;..;9,3;..;..;
Kinda;0513;Östergötlands län;05;Samtliga;Engelska;94,2;94,3;94,0;97;50;47;~100;~100;~100;14,4;14,3;14,6;
Kinda;0513;Östergötlands län;05;Kommunal;Engelska;94,2;94,3;94,0;97;50;47;~100;~100;~100;14,4;14,3;14,6;
Kinda;0513;Östergötlands län;05;Kommunal;Svenska som andraspråk;76,9;..;..;10;..;..;..;..;..;9,3;..;..;
Kinda;0513;Östergötlands län;05;Kommunal;Svenska;96,7;97,8;95,5;87;45;42;89,7;..;~100;11,8;12,2;11,4;
Kiruna;2584;Norrbottens län;25;Samtliga;Svenska;94,9;92,3;96,9;222;96;126;96,8;~100;~100;13,4;13,9;13,0;
Kiruna;2584;Norrbottens län;25;Samtliga;Engelska;89,8;86,4;92,7;229;102;127;93,4;91,2;95,3;13,8;13,3;14,3;
Kiruna;2584;Norrbottens län;25;Samtliga;Svenska som andraspråk;85,7;78,6;..;18;..;..;72,2;..;..;9,2;8,6;..;
Kiruna;2584;Norrbottens län;25;Kommunal;Svenska;94,3;91,5;96,6;200;86;114;96,5;~100;~100;13,0;13,5;12,6;
Kiruna;2584;Norrbottens län;25;Kommunal;Engelska;88,8;85,2;92,0;207;92;115;92,8;90,2;94,8;13,5;13,0;14,0;
Kiruna;2584;Norrbottens län;25;Kommunal;Svenska som andraspråk;85,7;78,6;..;18;..;..;72,2;..;..;9,2;8,6;..;
Kiruna;2584;Norrbottens län;25;Enskild;Engelska;100,0;100,0;100,0;22;10;12;100,0;100,0;100,0;16,7;15,8;17,5;
Kiruna;2584;Norrbottens län;25;Enskild;Svenska;100,0;100,0;100,0;22;10;12;100,0;100,0;100,0;16,6;16,5;16,7;
Klippan;1276;Skåne län;12;Samtliga;Engelska;76,8;91,6;63,8;136;76;60;94,9;..;~100;13,9;13,5;14,3;
Klippan;1276;Skåne län;12;Samtliga;Svenska;88,0;93,4;81,8;125;71;54;~100;100,0;~100;12,8;13,9;11,5;
Klippan;1276;Skåne län;12;Samtliga;Svenska som andraspråk;60,0;..;57,1;21;..;..;..;..;..;4,5;..;3,1;
Klippan;1276;Skåne län;12;Kommunal;Engelska;74,8;89,9;62,8;116;62;54;94,0;..;~100;13,6;13,0;14,3;
Klippan;1276;Skåne län;12;Kommunal;Svenska som andraspråk;60,0;..;57,1;21;..;..;..;..;..;4,5;..;3,1;
Klippan;1276;Skåne län;12;Kommunal;Svenska;86,7;91,9;81,0;104;57;47;~100;100,0;~100;12,6;13,7;11,4;
Klippan;1276;Skåne län;12;Enskild;Engelska;90,9;100,0;..;20;..;..;100,0;100,0;..;15,5;15,7;..;
Klippan;1276;Skåne län;12;Enskild;Svenska;95,5;100,0;..;21;..;..;100,0;100,0;..;13,8;14,6;..;
Knivsta;0330;Uppsala län;03;Samtliga;Svenska;93,2;98,9;88,4;191;92;99;~100;~100;~100;14,1;15,1;13,1;
Knivsta;0330;Uppsala län;03;Samtliga;Engelska;87,4;89,5;85,7;187;85;102;~100;~100;~100;15,7;15,7;15,6;
Knivsta;0330;Uppsala län;03;Kommunal;Svenska;93,0;98,8;88,6;173;80;93;~100;~100;~100;14,0;14,9;13,3;
Knivsta;0330;Uppsala län;03;Kommunal;Engelska;87,2;90,4;84,8;170;75;95;~100;~100;~100;15,6;15,6;15,6;
Knivsta;0330;Uppsala län;03;Enskild;Svenska;94,7;100,0;..;18;..;..;~100;100,0;..;14,6;16,5;..;
Knivsta;0330;Uppsala län;03;Enskild;Engelska;89,5;83,3;..;17;..;..;100,0;100,0;..;16,6;17,0;..;
Kramfors;2282;Västernorrlands län;22;Samtliga;Engelska;86,4;89,6;84,0;153;69;84;93,5;~100;..;14,2;14,2;14,2;
Kramfors;2282;Västernorrlands län;22;Samtliga;Svenska;94,3;97,2;92,0;150;69;81;95,3;~100;~100;13,3;13,9;12,7;
Kramfors;2282;Västernorrlands län;22;Samtliga;Svenska som andraspråk;72,2;..;..;13;..;..;..;..;..;3,3;..;..;
Kramfors;2282;Västernorrlands län;22;Kommunal;Svenska;94,3;97,2;92,0;150;69;81;95,3;~100;~100;13,3;13,9;12,7;
Kramfors;2282;Västernorrlands län;22;Kommunal;Engelska;86,4;89,6;84,0;153;69;84;93,5;~100;..;14,2;14,2;14,2;
Kramfors;2282;Västernorrlands län;22;Kommunal;Svenska som andraspråk;72,2;..;..;13;..;..;..;..;..;3,3;..;..;
Kristianstad;1290;Skåne län;12;Samtliga;Svenska;91,2;91,6;90,9;667;317;350;96,6;97,8;95,4;13,9;14,7;13,2;
Kristianstad;1290;Skåne län;12;Samtliga;Svenska som andraspråk;85,5;90,0;82,9;165;63;102;75,8;85,7;69,6;9,1;10,8;8,1;
Kristianstad;1290;Skåne län;12;Samtliga;Engelska;84,2;86,5;82,3;778;360;418;92,9;94,2;91,9;14,4;14,5;14,2;
Kristianstad;1290;Skåne län;12;Kommunal;Engelska;83,0;85,6;80,9;681;320;361;92,7;94,1;91,4;14,2;14,3;14,1;
Kristianstad;1290;Skåne län;12;Kommunal;Svenska som andraspråk;84,8;90,8;81,4;151;59;92;74,2;84,7;67,4;8,9;10,7;7,8;
Kristianstad;1290;Skåne län;12;Kommunal;Svenska;91,1;91,3;91,0;585;282;303;96,2;97,9;94,7;13,8;14,6;13,1;
Kristianstad;1290;Skåne län;12;Enskild;Svenska;92,1;94,6;90,4;82;35;47;~100;~100;100,0;14,4;15,7;13,4;
Kristianstad;1290;Skåne län;12;Enskild;Engelska;93,3;95,2;91,9;97;40;57;94,8;~100;~100;15,3;16,2;14,7;
Kristianstad;1290;Skåne län;12;Enskild;Svenska som andraspråk;93,3;..;100,0;14;..;..;~100;..;..;11,1;..;10,8;
Kristinehamn;1781;Värmlands län;17;Samtliga;Svenska som andraspråk;57,6;..;54,5;19;..;..;52,6;..;..;5,5;..;4,2;
Kristinehamn;1781;Värmlands län;17;Samtliga;Engelska;89,1;91,4;87,4;221;96;125;96,8;~100;~100;14,4;14,3;14,5;
Kristinehamn;1781;Värmlands län;17;Samtliga;Svenska;94,0;94,7;93,4;202;89;113;96,5;~100;~100;12,9;13,2;12,6;
Kristinehamn;1781;Värmlands län;17;Kommunal;Svenska;94,0;94,7;93,4;202;89;113;96,5;~100;~100;12,9;13,2;12,6;
Kristinehamn;1781;Värmlands län;17;Kommunal;Engelska;89,1;91,4;87,4;221;96;125;96,8;~100;~100;14,4;14,3;14,5;
Kristinehamn;1781;Värmlands län;17;Kommunal;Svenska som andraspråk;57,6;..;54,5;19;..;..;52,6;..;..;5,5;..;4,2;
Krokom;2309;Jämtlands län;23;Samtliga;Svenska;95,7;95,9;95,6;179;93;86;92,2;~100;..;12,4;14,0;10,8;
Krokom;2309;Jämtlands län;23;Samtliga;Engelska;94,3;94,9;93,6;180;93;87;96,7;~100;~100;14,4;14,9;13,9;
Krokom;2309;Jämtlands län;23;Samtliga;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Krokom;2309;Jämtlands län;23;Kommunal;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Krokom;2309;Jämtlands län;23;Kommunal;Svenska;95,7;95,9;95,6;179;93;86;92,2;~100;..;12,4;14,0;10,8;
Krokom;2309;Jämtlands län;23;Kommunal;Engelska;94,3;94,9;93,6;180;93;87;96,7;~100;~100;14,4;14,9;13,9;
Kumla;1881;Örebro län;18;Samtliga;Svenska;89,4;88,9;89,9;194;96;98;95,9;~100;..;13,0;13,6;12,4;
Kumla;1881;Örebro län;18;Samtliga;Svenska som andraspråk;87,5;..;95,2;28;..;..;64,3;..;60,0;7,5;..;7,0;
Kumla;1881;Örebro län;18;Samtliga;Engelska;87,1;83,2;90,8;213;99;114;93,0;94,9;91,2;13,7;13,8;13,6;
Kumla;1881;Örebro län;18;Kommunal;Svenska som andraspråk;87,5;..;95,2;28;..;..;64,3;..;60,0;7,5;..;7,0;
Kumla;1881;Örebro län;18;Kommunal;Svenska;89,4;88,9;89,9;194;96;98;95,9;~100;..;13,0;13,6;12,4;
Kumla;1881;Örebro län;18;Kommunal;Engelska;87,1;83,2;90,8;213;99;114;93,0;94,9;91,2;13,7;13,8;13,6;
Kungsbacka;1384;Hallands län;13;Samtliga;Svenska som andraspråk;57,6;..;56,0;19;..;..;57,9;..;..;6,7;..;5,2;
Kungsbacka;1384;Hallands län;13;Samtliga;Engelska;77,6;79,4;75,8;900;452;448;98,9;..;~100;15,8;15,7;15,9;
Kungsbacka;1384;Hallands län;13;Samtliga;Svenska;83,9;82,5;85,2;945;463;482;97,7;98,5;96,9;14,0;14,8;13,3;
Kungsbacka;1384;Hallands län;13;Kommunal;Svenska;84,6;83,3;86,0;860;423;437;97,7;98,8;96,6;14,0;14,8;13,3;
Kungsbacka;1384;Hallands län;13;Kommunal;Svenska som andraspråk;57,6;..;56,0;19;..;..;57,9;..;..;6,7;..;5,2;
Kungsbacka;1384;Hallands län;13;Kommunal;Engelska;81,7;83,3;80,1;857;430;427;98,8;..;~100;15,8;15,7;15,9;
Kungsbacka;1384;Hallands län;13;Enskild;Engelska;38,7;41,5;36,2;43;22;21;100,0;100,0;100,0;16,9;16,8;16,9;
Kungsbacka;1384;Hallands län;13;Enskild;Svenska;76,6;75,5;77,6;85;40;45;~100;~100;100,0;14,0;14,4;13,6;
Kungsör;1960;Västmanlands län;19;Samtliga;Svenska;83,3;75,8;88,9;65;25;40;~100;100,0;~100;12,5;12,2;12,7;
Kungsör;1960;Västmanlands län;19;Samtliga;Svenska som andraspråk;86,7;..;..;13;..;..;..;..;..;6,7;..;..;
Kungsör;1960;Västmanlands län;19;Samtliga;Engelska;78,5;76,9;79,6;73;30;43;~100;100,0;~100;15,0;15,5;14,7;
Kungsör;1960;Västmanlands län;19;Kommunal;Engelska;78,5;76,9;79,6;73;30;43;~100;100,0;~100;15,0;15,5;14,7;
Kungsör;1960;Västmanlands län;19;Kommunal;Svenska som andraspråk;86,7;..;..;13;..;..;..;..;..;6,7;..;..;
Kungsör;1960;Västmanlands län;19;Kommunal;Svenska;83,3;75,8;88,9;65;25;40;~100;100,0;~100;12,5;12,2;12,7;
Kungälv;1482;Västra Götalands län;14;Samtliga;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Kungälv;1482;Västra Götalands län;14;Samtliga;Engelska;93,9;93,5;94,2;445;232;213;98,0;~100;..;15,4;15,5;15,3;
Kungälv;1482;Västra Götalands län;14;Samtliga;Svenska;73,2;71,5;75,0;336;171;165;95,8;~100;..;13,5;14,5;12,4;
Kungälv;1482;Västra Götalands län;14;Kommunal;Svenska;68,8;66,9;70,7;249;121;128;94,8;~100;..;13,0;14,2;11,8;
Kungälv;1482;Västra Götalands län;14;Kommunal;Engelska;94,2;94,2;94,1;355;179;176;98,0;~100;..;15,3;15,6;15,0;
Kungälv;1482;Västra Götalands län;14;Kommunal;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Kungälv;1482;Västra Götalands län;14;Enskild;Engelska;92,8;91,4;94,9;90;53;37;~100;~100;100,0;15,8;15,1;16,7;
Kungälv;1482;Västra Götalands län;14;Enskild;Svenska;89,7;86,2;94,9;87;50;37;~100;~100;100,0;14,9;15,3;14,5;
Kävlinge;1261;Skåne län;12;Samtliga;Svenska;96,9;96,0;97,6;372;166;206;98,1;100,0;96,6;14,2;14,8;13,8;
Kävlinge;1261;Skåne län;12;Samtliga;Engelska;96,4;96,0;96,7;377;170;207;98,1;~100;..;15,7;15,4;16,0;
Kävlinge;1261;Skåne län;12;Samtliga;Svenska som andraspråk;..;..;..;..;..;..;..;..;.;..;..;..;
Kävlinge;1261;Skåne län;12;Kommunal;Svenska som andraspråk;..;..;..;..;..;..;..;..;.;..;..;..;
Kävlinge;1261;Skåne län;12;Kommunal;Svenska;97,1;96,5;97,6;304;139;165;98,0;100,0;96,4;14,3;15,0;13,8;
Kävlinge;1261;Skåne län;12;Kommunal;Engelska;96,6;96,6;96,5;309;143;166;97,7;~100;..;15,4;15,2;15,5;
Kävlinge;1261;Skåne län;12;Enskild;Svenska;95,8;93,1;97,6;68;27;41;~100;100,0;~100;14,0;14,1;13,9;
Kävlinge;1261;Skåne län;12;Enskild;Engelska;95,8;93,1;97,6;68;27;41;100,0;100,0;100,0;17,4;16,9;17,7;
Köping;1983;Västmanlands län;19;Samtliga;Svenska som andraspråk;89,4;90,5;88,5;42;19;23;66,7;68,4;65,2;7,6;8,3;7,0;
Köping;1983;Västmanlands län;19;Samtliga;Engelska;28,3;24,6;31,6;84;35;49;85,7;82,9;87,8;12,3;12,0;12,4;
Köping;1983;Västmanlands län;19;Samtliga;Svenska;82,8;84,3;81,4;207;102;105;91,8;95,1;88,6;12,3;13,5;11,1;
Köping;1983;Västmanlands län;19;Kommunal;Svenska;82,8;84,3;81,4;207;102;105;91,8;95,1;88,6;12,3;13,5;11,1;
Köping;1983;Västmanlands län;19;Kommunal;Engelska;28,3;24,6;31,6;84;35;49;85,7;82,9;87,8;12,3;12,0;12,4;
Köping;1983;Västmanlands län;19;Kommunal;Svenska som andraspråk;89,4;90,5;88,5;42;19;23;66,7;68,4;65,2;7,6;8,3;7,0;
Laholm;1381;Hallands län;13;Samtliga;Svenska;94,9;93,7;96,2;244;118;126;97,5;~100;~100;14,0;14,7;13,3;
Laholm;1381;Hallands län;13;Samtliga;Engelska;91,9;94,9;89,3;271;129;142;95,9;~100;..;14,8;15,2;14,5;
Laholm;1381;Hallands län;13;Samtliga;Svenska som andraspråk;84,2;..;82,1;32;..;..;43,8;..;..;4,5;..;3,3;
Laholm;1381;Hallands län;13;Kommunal;Svenska;94,9;93,7;96,2;244;118;126;97,5;~100;~100;14,0;14,7;13,3;
Laholm;1381;Hallands län;13;Kommunal;Svenska som andraspråk;84,2;..;82,1;32;..;..;43,8;..;..;4,5;..;3,3;
Laholm;1381;Hallands län;13;Kommunal;Engelska;91,9;94,9;89,3;271;129;142;95,9;~100;..;14,8;15,2;14,5;
Landskrona;1282;Skåne län;12;Samtliga;Svenska som andraspråk;53,2;61,5;46,1;74;39;35;79,7;87,2;71,4;9,6;10,6;8,4;
Landskrona;1282;Skåne län;12;Samtliga;Engelska;78,5;76,0;80,3;407;171;236;94,6;96,5;93,2;14,1;14,1;14,0;
Landskrona;1282;Skåne län;12;Samtliga;Svenska;39,8;36,9;42,0;150;59;91;95,3;~100;..;13,5;14,3;13,0;
Landskrona;1282;Skåne län;12;Kommunal;Svenska som andraspråk;45,8;55,6;37,9;55;30;25;76,4;83,3;68,0;9,3;10,4;8,0;
Landskrona;1282;Skåne län;12;Kommunal;Engelska;88,7;88,4;88,9;337;145;192;95,3;95,9;94,8;14,1;13,9;14,3;
Landskrona;1282;Skåne län;12;Kommunal;Svenska;23,8;23,6;24,0;62;26;36;~100;~100;~100;13,6;13,6;13,7;
Landskrona;1282;Skåne län;12;Enskild;Svenska som andraspråk;95,2;90,9;100,0;19;..;..;~100;..;..;10,3;..;9,5;
Landskrona;1282;Skåne län;12;Enskild;Svenska;74,8;66,0;81,2;88;33;55;~100;100,0;~100;13,4;14,8;12,5;
Landskrona;1282;Skåne län;12;Enskild;Engelska;50,7;42,6;57,0;70;26;44;91,4;100,0;86,4;13,6;15,5;12,6;
Laxå;1860;Örebro län;18;Samtliga;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Laxå;1860;Örebro län;18;Samtliga;Engelska;84,6;88,9;81,6;55;24;31;~100;~100;~100;13,6;12,9;14,2;
Laxå;1860;Örebro län;18;Samtliga;Svenska;96,5;96,0;96,9;55;24;31;90,9;~100;~100;11,5;11,6;11,4;
Laxå;1860;Örebro län;18;Kommunal;Engelska;84,6;88,9;81,6;55;24;31;~100;~100;~100;13,6;12,9;14,2;
Laxå;1860;Örebro län;18;Kommunal;Svenska;96,5;96,0;96,9;55;24;31;90,9;~100;~100;11,5;11,6;11,4;
Laxå;1860;Örebro län;18;Kommunal;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Lekeberg;1814;Örebro län;18;Samtliga;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Lekeberg;1814;Örebro län;18;Samtliga;Engelska;80,9;81,8;80,0;76;36;40;~100;~100;~100;14,1;14,0;14,3;
Lekeberg;1814;Örebro län;18;Samtliga;Svenska;95,2;92,3;97,8;80;36;44;88,8;~100;..;11,7;11,7;11,7;
Lekeberg;1814;Örebro län;18;Kommunal;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Lekeberg;1814;Örebro län;18;Kommunal;Svenska;95,2;92,3;97,8;80;36;44;88,8;~100;..;11,7;11,7;11,7;
Lekeberg;1814;Örebro län;18;Kommunal;Engelska;80,9;81,8;80,0;76;36;40;~100;~100;~100;14,1;14,0;14,3;
Leksand;2029;Dalarnas län;20;Samtliga;Svenska som andraspråk;66,7;..;..;10;..;..;..;..;..;6,3;..;..;
Leksand;2029;Dalarnas län;20;Samtliga;Svenska;88,5;90,1;86,8;123;64;59;~100;100,0;~100;14,4;15,5;13,2;
Leksand;2029;Dalarnas län;20;Samtliga;Engelska;86,5;89,5;83,8;135;68;67;~100;100,0;~100;15,1;15,7;14,6;
Leksand;2029;Dalarnas län;20;Kommunal;Svenska som andraspråk;66,7;..;..;10;..;..;..;..;..;6,3;..;..;
Leksand;2029;Dalarnas län;20;Kommunal;Engelska;86,4;90,0;83,1;127;63;64;~100;100,0;~100;15,3;15,6;15,1;
Leksand;2029;Dalarnas län;20;Kommunal;Svenska;88,5;90,8;86,2;115;59;56;~100;100,0;~100;14,4;15,4;13,3;
Leksand;2029;Dalarnas län;20;Enskild;Engelska;..;..;..;..;..;..;..;..;..;..;..;..;
Leksand;2029;Dalarnas län;20;Enskild;Svenska;..;..;..;..;..;..;..;..;..;..;..;..;
Lerum;1441;Västra Götalands län;14;Samtliga;Svenska som andraspråk;90,9;..;..;10;..;..;..;..;..;9,0;..;..;
Lerum;1441;Västra Götalands län;14;Samtliga;Svenska;90,4;90,0;90,8;494;241;253;96,0;96,3;95,7;13,4;14,1;12,7;
Lerum;1441;Västra Götalands län;14;Samtliga;Engelska;88,3;89,4;87,3;498;244;254;97,8;98,0;97,6;15,6;15,6;15,6;
Lerum;1441;Västra Götalands län;14;Kommunal;Engelska;87,7;88,8;86,7;470;229;241;97,7;97,8;97,5;15,5;15,5;15,5;
Lerum;1441;Västra Götalands län;14;Kommunal;Svenska;90,3;90,2;90,3;468;228;240;95,7;96,1;95,4;13,3;13,9;12,6;
Lerum;1441;Västra Götalands län;14;Kommunal;Svenska som andraspråk;90,9;..;..;10;..;..;..;..;..;9,0;..;..;
