Statistik från Skolverket, https://www.skolverket.se

Grundskola - Antal elever per årskurs
Valt läsår: 2024/25

Kommun;Kommun-kod;Län;Läns-kod;Typ av huvudman;Andel (%) flickor, årskurs 1-9;Andel (%) elever med utländsk bakgrund, åk 1-9;Andel (%) elever med föräldrar med eftergymnasial utb., åk 1-9;Elever, årskurs 1;Elever, årskurs 2;Elever, årskurs 3;Elever, årskurs 4;Elever, årskurs 5;Elever, årskurs 6;Elever, årskurs 7;Elever, årskurs 8;Elever, årskurs 9;Elever, årskurs 1-9;
Vingåker;0428;Södermanlands län;04;Kommunal;45,6;..;40,7;92;93;84;113;94;92;69;73;78;788;
Vingåker;0428;Södermanlands län;04;Enskild;54,8;..;45,2;5;13;7;7;4;6;.;.;.;42;
Vänersborg;1487;Västra Götalands län;14;Samtliga;48,9;26,1;61,0;459;421;459;475;476;434;485;497;455;4 161;
Vänersborg;1487;Västra Götalands län;14;Kommunal;49,2;27,5;58,9;401;385;422;411;420;379;414;423;381;3 636;
Vänersborg;1487;Västra Götalands län;14;Enskild;46,5;16,6;76,0;58;36;37;64;56;55;71;74;74;525;
Vännäs;2460;Västerbottens län;24;Samtliga;47,6;8,2;61,0;123;126;118;124;122;114;103;114;103;1 047;
Vännäs;2460;Västerbottens län;24;Kommunal;47,7;..;61,2;116;122;112;117;115;110;103;114;103;1 012;
Vännäs;2460;Västerbottens län;24;Enskild;42,9;..;57,1;7;4;6;7;7;4;.;.;.;35;
Värmdö;0120;Stockholms län;01;Samtliga;47,8;11,6;72,2;583;642;591;556;543;497;497;489;477;4 875;
Värmdö;0120;Stockholms län;01;Kommunal;46,8;13,1;68,1;405;470;424;413;410;383;377;376;362;3 620;
Värmdö;0120;Stockholms län;01;Enskild;50,4;7,1;84,1;178;172;167;143;133;114;120;113;115;1 255;
Värnamo;0683;Jönköpings län;06;Samtliga;48,6;30,0;57,4;409;396;401;420;401;434;402;428;442;3 733;
Värnamo;0683;Jönköpings län;06;Kommunal;48,6;30,0;57,4;409;396;401;420;401;434;402;428;442;3 733;
Västervik;0883;Kalmar län;08;Samtliga;48,7;20,3;60,4;361;358;394;381;403;386;331;459;403;3 476;
Västervik;0883;Kalmar län;08;Kommunal;48,4;20,6;59,5;350;350;386;374;395;380;324;349;354;3 262;
Västervik;0883;Kalmar län;08;Enskild;53,3;15,9;72,9;11;8;8;7;8;6;7;110;49;214;
Västerås;1980;Västmanlands län;19;Samtliga;48,8;34,3;65,5;1 846;1 849;1 793;1 879;1 849;1 910;1 882;1 903;1 852;16 763;
Västerås;1980;Västmanlands län;19;Kommunal;46,6;33,3;62,4;1 583;1 574;1 539;1 401;1 359;1 391;1 080;1 098;1 079;12 104;
Västerås;1980;Västmanlands län;19;Internationella skolor;40,7;~100;64,0;8;11;8;7;10;13;15;7;7;86;
Västerås;1980;Västmanlands län;19;Enskild;55,0;35,7;73,5;255;264;246;471;480;506;787;798;766;4 573;
Växjö;0780;Kronobergs län;07;Samtliga;49,2;30,0;67,9;1 098;1 173;1 158;1 135;1 229;1 221;1 187;1 242;1 270;10 713;
Växjö;0780;Kronobergs län;07;Kommunal;49,0;27,6;66,8;993;1 076;1 062;1 039;1 097;1 059;841;860;837;8 864;
Växjö;0780;Kronobergs län;07;Enskild;50,0;41,4;73,0;105;97;96;96;132;162;346;382;433;1 849;
Vårgårda;1442;Västra Götalands län;14;Samtliga;46,7;19,8;56,0;179;180;171;178;145;128;139;143;155;1 418;
Vårgårda;1442;Västra Götalands län;14;Kommunal;46,7;19,8;56,0;179;180;171;178;145;128;139;143;155;1 418;
Ydre;0512;Östergötlands län;05;Samtliga;51,0;12,5;56,0;37;41;42;47;36;40;24;41;35;343;
Ydre;0512;Östergötlands län;05;Kommunal;51,0;12,5;56,0;37;41;42;47;36;40;24;41;35;343;
Ystad;1286;Skåne län;12;Samtliga;48,5;15,0;69,7;321;350;365;358;378;398;490;465;459;3 584;
Ystad;1286;Skåne län;12;Kommunal;47,5;13,8;68,4;283;302;312;295;304;293;309;289;322;2 709;
Ystad;1286;Skåne län;12;Enskild;51,4;18,6;73,9;38;48;53;63;74;105;181;176;137;875;
Älmhult;0765;Kronobergs län;07;Samtliga;48,9;39,6;63,9;238;246;257;280;259;228;230;239;244;2 221;
Älmhult;0765;Kronobergs län;07;Kommunal;48,4;34,1;60,1;194;199;203;217;200;176;203;214;213;1 819;
Älmhult;0765;Kronobergs län;07;Internationella skolor;52,4;88,8;83,2;28;24;37;46;37;31;27;25;31;286;
Älmhult;0765;Kronobergs län;07;Enskild;48,3;5,2;75,9;16;23;17;17;22;21;.;.;.;116;
Älvdalen;2039;Dalarnas län;20;Samtliga;48,4;10,9;42,9;65;59;57;80;55;72;95;84;74;641;
Älvdalen;2039;Dalarnas län;20;Kommunal;48,4;10,9;42,9;65;59;57;80;55;72;95;84;74;641;
Älvkarleby;0319;Uppsala län;03;Samtliga;48,6;20,2;48,5;114;105;123;107;92;134;106;117;108;1 006;
Älvkarleby;0319;Uppsala län;03;Kommunal;48,2;22,8;44,5;73;80;88;65;65;88;69;74;74;676;
Älvkarleby;0319;Uppsala län;03;Enskild;49,4;14,8;56,7;41;25;35;42;27;46;37;43;34;330;
Älvsbyn;2560;Norrbottens län;25;Samtliga;47,2;18,8;44,3;70;97;81;76;75;92;93;84;73;741;
Älvsbyn;2560;Norrbottens län;25;Kommunal;47,2;18,8;44,3;70;97;81;76;75;92;93;84;73;741;
Ängelholm;1292;Skåne län;12;Samtliga;49,0;19,4;66,1;538;555;506;535;527;517;517;578;529;4 802;
Ängelholm;1292;Skåne län;12;Kommunal;49,1;..;65,9;534;544;492;529;525;511;517;578;529;4 759;
Ängelholm;1292;Skåne län;12;Enskild;37,2;..;88,4;4;11;14;6;2;6;.;.;.;43;
Åmål;1492;Västra Götalands län;14;Samtliga;47,1;24,9;52,2;101;140;130;130;119;132;133;151;154;1 190;
Åmål;1492;Västra Götalands län;14;Kommunal;47,3;27,1;50,0;75;110;107;102;95;102;133;151;154;1 029;
Åmål;1492;Västra Götalands län;14;Enskild;46,0;10,6;66,5;26;30;23;28;24;30;.;.;.;161;
Ånge;2260;Västernorrlands län;22;Samtliga;51,1;12,7;48,2;80;74;89;85;83;84;84;86;78;743;
Ånge;2260;Västernorrlands län;22;Kommunal;50,2;..;47,5;68;67;78;72;70;72;74;74;73;648;
Ånge;2260;Västernorrlands län;22;Enskild;57,9;..;52,6;12;7;11;13;13;12;10;12;5;95;
Åre;2321;Jämtlands län;23;Samtliga;47,4;12,1;70,1;163;146;149;140;153;120;152;169;145;1 337;
Åre;2321;Jämtlands län;23;Kommunal;47,4;12,1;70,1;163;146;149;140;153;120;152;169;145;1 337;
Årjäng;1765;Värmlands län;17;Samtliga;49,3;25,0;41,1;105;107;94;89;95;104;104;117;112;927;
Årjäng;1765;Värmlands län;17;Kommunal;49,0;24,9;41,3;102;105;91;88;87;101;104;117;112;907;
Årjäng;1765;Värmlands län;17;Enskild;65,0;30,0;30,0;3;2;3;1;8;3;.;.;.;20;
Åsele;2463;Västerbottens län;24;Samtliga;49,0;22,4;40,4;34;25;37;25;22;27;26;18;31;245;
Åsele;2463;Västerbottens län;24;Kommunal;49,0;22,4;40,4;34;25;37;25;22;27;26;18;31;245;
Åstorp;1277;Skåne län;12;Samtliga;46,7;40,5;45,0;199;200;229;216;239;208;227;216;224;1 958;
Åstorp;1277;Skåne län;12;Kommunal;46,7;40,5;45,0;199;200;229;216;239;208;227;216;224;1 958;
Åtvidaberg;0561;Östergötlands län;05;Samtliga;50,2;10,5;54,9;117;140;131;127;125;126;127;84;124;1 101;
Åtvidaberg;0561;Östergötlands län;05;Kommunal;50,2;10,5;54,9;117;140;131;127;125;126;127;84;124;1 101;
Öckerö;1407;Västra Götalands län;14;Samtliga;48,8;7,1;68,6;128;136;140;141;142;133;141;173;154;1 288;
Öckerö;1407;Västra Götalands län;14;Kommunal;48,1;7,0;68,3;107;121;123;119;125;115;135;151;132;1 128;
Öckerö;1407;Västra Götalands län;14;Enskild;53,8;8,1;70,6;21;15;17;22;17;18;6;22;22;160;
Ödeshög;0509;Östergötlands län;05;Samtliga;48,7;17,4;48,9;49;77;43;57;55;51;49;50;45;476;
Ödeshög;0509;Östergötlands län;05;Kommunal;48,7;17,4;48,9;49;77;43;57;55;51;49;50;45;476;
Örebro;1880;Örebro län;18;Samtliga;48,6;28,7;66,2;1 753;1 807;1 859;1 906;1 897;1 989;1 993;1 998;1 997;17 199;
Örebro;1880;Örebro län;18;Kommunal;47,5;31,7;62,7;1 568;1 624;1 683;1 518;1 480;1 427;1 399;1 407;1 419;13 525;
Örebro;1880;Örebro län;18;Enskild;52,7;18,0;79,1;185;183;176;388;417;562;594;591;578;3 674;
Örkelljunga;1257;Skåne län;12;Samtliga;48,8;20,7;49,0;107;121;112;120;113;115;130;93;134;1 045;
Örkelljunga;1257;Skåne län;12;Kommunal;49,9;21,5;46,0;97;109;105;109;101;105;106;78;111;921;
Örkelljunga;1257;Skåne län;12;Enskild;40,3;14,5;71,0;10;12;7;11;12;10;24;15;23;124;
Örnsköldsvik;2284;Västernorrlands län;22;Samtliga;48,8;12,5;66,1;618;662;641;689;661;655;632;705;642;5 905;
Örnsköldsvik;2284;Västernorrlands län;22;Kommunal;48,9;12,7;66,0;590;636;618;662;635;625;617;683;617;5 683;
Örnsköldsvik;2284;Västernorrlands län;22;Enskild;44,1;8,6;68,9;28;26;23;27;26;30;15;22;25;222;
Östersund;2380;Jämtlands län;23;Samtliga;48,0;14,3;68,7;749;741;752;764;734;719;781;808;763;6 811;
Östersund;2380;Jämtlands län;23;Kommunal;47,6;14,1;65,5;595;575;586;585;569;535;592;606;579;5 222;
Östersund;2380;Jämtlands län;23;Enskild;49,2;14,9;79,0;154;166;166;179;165;184;189;202;184;1 589;
Österåker;0117;Stockholms län;01;Samtliga;48,1;19,6;70,9;635;649;654;632;534;581;541;533;482;5 241;
Österåker;0117;Stockholms län;01;Kommunal;47,9;19,3;68,2;436;462;460;447;352;387;312;368;317;3 541;
Österåker;0117;Stockholms län;01;Enskild;48,6;20,1;76,4;199;187;194;185;182;194;229;165;165;1 700;
Östhammar;0382;Uppsala län;03;Samtliga;48,3;10,6;48,9;231;258;282;234;247;265;234;248;203;2 202;
Östhammar;0382;Uppsala län;03;Kommunal;48,3;10,6;48,9;231;258;282;234;247;265;234;248;203;2 202;
Östra Göinge;1256;Skåne län;12;Samtliga;50,2;27,0;43,8;152;157;159;165;167;171;180;168;164;1 483;
Östra Göinge;1256;Skåne län;12;Kommunal;50,6;28,1;44,2;140;147;148;152;155;159;168;156;150;1 375;
Östra Göinge;1256;Skåne län;12;Enskild;45,4;13,9;38,9;12;10;11;13;12;12;12;12;14;108;
Överkalix;2513;Norrbottens län;25;Samtliga;46,6;24,4;43,6;28;26;32;14;30;23;27;25;29;234;
Överkalix;2513;Norrbottens län;25;Kommunal;47,1;26,5;42,4;18;24;25;9;18;17;21;18;20;170;
Överkalix;2513;Norrbottens län;25;Enskild;45,3;18,8;46,9;10;2;7;5;12;6;6;7;9;64;
Övertorneå;2518;Norrbottens län;25;Samtliga;50,9;23,2;57,4;34;41;28;47;30;34;43;53;30;340;
Övertorneå;2518;Norrbottens län;25;Kommunal;51,3;24,0;55,2;27;36;25;40;20;30;32;43;26;279;
Övertorneå;2518;Norrbottens län;25;Enskild;49,2;19,7;67,2;7;5;3;7;10;4;11;10;4;61;

Rapportbeskrivning och definitioner etc.  
  
Rapporten visar antal elever, andel flickor, andel med utländsk bakgrund respektive andel med föräldrar med 
eftergymnasial utbildning i grundskolan fördelat per årskurs. Uppgifterna avser oktober det valda året.

Fr.o.m. läsåret 2022/23 ingår inte uppgifter om elever med en region som huvudman eller elever i sameskolan i uppgifterna om elever i grundskolan.
 
Utländsk bakgrund innebär att eleverna är födda utomlands eller födda i Sverige med båda föräldrarna födda utomlands. Elever som saknar uppgift om personnummer 
räknas i denna statistik till elever med utländsk bakgrund. Att uppgift om personnummer saknas kan bland annat bero på att eleven inte är folkbokförd i Sverige. 
Övriga elever hamnar i gruppen med svensk bakgrund, även om de har en utlandsfödd förälder.
 
Observera att uppgifter avseende kön, utländsk bakgrund samt föräldrarnas utbildningsnivå från och med läsåret 2015/16 sekretesskyddas (dubbelprickas) om de baseras 
på färre än 5 elever på skolenhetsnivå, kommun- eller huvudmannanivå och färre än 3 elever på läns- och riksnivå. Då visas två prickar (..) i stället för utfall. 
Undantaget är elever på sameskolan där alla uppgifter prickas om de baseras på färre än 10 elever. Om data saknas visas en prick (.) i stället för utfall. 
Före läsåret 2020/21 dubbelprickas inga uppgifter avseende kön, utländsk bakgrund samt föräldrarnas utbildningsnivå på kommun-, huvudmanna-, läns eller riksnivå.
 
Uppgifterna Andel med utländsk bakgrund och Andel med föräldrar med eftergymnasial utbildning redovisas från och med år 2009. Dessa uppgifter finns inte för 
sameskolor, eftersom uppgifter om elever i sameskolan samlas in på gruppnivå. Nytt fr.o.m. läsåret 2017/18 är att statistik om elever i konfessionella skolor 
samlas in på individnivå, vilket möjliggör redovisning av andel elever med utländsk bakgrund och andel elever med föräldrar med eftergymnasial utbildning fr.o.m. 
detta läsår.
Antal elever i förskoleklass redovisas i denna databas från och med läsåret 2007/08. Mellan 2007/08 och 2011/12 saknas uppgifter om elever i förskoleklasser som 
kommunen har ett övergripande ansvar för men som drivs av annan huvudman än kommunen samt förskoleklasser belägna i anslutning till specialskolor och anpassade grundskolor.

I kommunal huvudman ingår även kommunalförbund. Det betyder alltså att det kan finnas mer än en kommunal huvudman i en kommun.

* Internationella skolor kan från och med 2016 ha antingen kommunal eller enskild huvudman. Internationella skolor följer ett annat lands läroplan eller en internationell läroplan.
I den geografiska redovisningen redovisas de som en egen grupp. I redovisningen per huvudman redovisas de internationella skolorna tillsammans med den huvudman de tillhör.
 




